Mixture	B.cell	Dendritic.cell	Macrophage	NK.cell	T.cell	Basophil	Monocyte	Neutrophil	P-value	Correlation	RMSE
Sim330	0.202683865751691	0.197578984670911	0.228741990495808	0.0107907912689336	0	0.22567605028505	0	0.134528317527606	0	0.193918130121803	1.09379454935427
Sim331	0	0	0	0.166022848492572	0.176134405813158	0	0.287950570249909	0.369892175444361	0	0.0931160879314076	1.14854695904712
Sim332	0	0	0.0834715657691239	0.0512628812721886	0.270732738627023	0.562261432279404	0	0.03227138205226	0	0.189750368174202	1.11915990970011
Sim333	0.437014692050413	0	0	0	0.0462109679442934	0	0.175247558033658	0.341526781971636	0	0.18658864650344	1.08809862476171
Sim334	0	0.0550956189577808	0.0197446727060828	0.170503644034932	0	0	0.333358113819943	0.421297950481261	0	0.244061238252657	1.07227117234606
Sim335	0	0.317329749057553	0.0728055187627002	0	0.324185883877834	0	0.19034220984601	0.095336638455903	0	0.184026039801765	1.10272201483341
Sim336	0	0.0434587021744574	0	0	0.283135943694155	0.548968793269807	0.124436560861581	0	0	0.346005867127571	1.02473513096831
Sim337	0.368489901098244	0.0398269177288577	0	0.119824889569012	0	0.439312983675752	0.032545307928134	0	0	0.0559302001603262	1.16755785554799
Sim338	0.310541161889114	0.330372707365581	0	0.0510144586246545	0	0.105549484095666	0	0.202522188024984	0	0.137298674596773	1.14089459189462
Sim339	0.393572562053957	0	0	0	0.102793847780831	0	0.193438779640926	0.310194810524285	0	0.237283928965219	1.05361514840325
Sim340	0	0.127279309053945	0	0	0.42499030930553	0.219620683850406	0	0.228109697790119	0	-0.0396322840725844	1.22676663734789
Sim341	0	0	0.208480042955043	0	0.524724887640976	0.204227278860472	0	0.0625677905435088	0	-0.00793891859963371	1.21650375956169
Sim342	0.293518263485322	0.0708433105251647	0	0.0720135589225892	0	0.455046231950944	0.10857863511598	0	0	0.230873063575724	1.07020689117064
Sim343	0.0565052677289645	0.0394313901991004	0.0753775595138509	0	0.487742619742613	0.313322634071335	0	0.0276205287441356	0	0.278985656165433	1.03337009478482
Sim344	0.00628894412090379	0.290413809726741	0	0.291861618571993	0	0.222357927930254	0.124107017520958	0.0649706821291513	0	0.0571601866990851	1.16850374365873
Sim345	0	0.107072580787164	0	0	0.281779114049977	0.484052152398736	0	0.127096152764123	0	0.352621321089268	1.00857286947694
Sim346	0	0.23705071457937	0	0	0.426796092317874	0.221948913397193	0	0.114204279705562	0	0.0246636269422416	1.19326042405003
Sim347	0.126305381534272	0.0440711182655642	0.0918557280216048	0	0.461178779132809	0.115326212718481	0	0.161262780327268	0	0.049123548284931	1.18665204249137
Sim348	0	0.190922547521799	0	0.267808811852795	0.0101164974577801	0	0.0880459135336296	0.443106229633997	0	0.0904615041731842	1.17292078640742
Sim349	0.0717576030476333	0	0.153671082705216	0.242786632072443	0.240844665217171	0	0	0.290940016957536	0	0.206536301321468	1.12102514052601
Sim350	0.0116337513930016	0	0.295183261765875	0.137850485163589	0.174721456208934	0.3806110454686	0	0	0	0.178377709116642	1.10288276565494
Sim351	0.188074624065728	0	0.0805978784961592	0.463436726526682	0	0.00155600884160047	0.217247248496408	0.0490875135734227	0	0.190133759746803	1.12215641597337
Sim352	0.0490967459447867	0.0386542950976814	0	0.0166597256764082	0.662975853186459	0.0161350733377359	0.216478306756928	0	0	0.184366426911361	1.10577552011957
Sim353	0.0674993007248351	0.0690794782665011	0	0.0944653021143723	0.498906815988988	0	0.0663907110206805	0.203658391884623	0	0.193599095297856	1.11062352879304
Sim354	0	0	0.127686388868427	0.120537487722316	0.373393955452123	0.341154251035335	0.0372279169217985	0	0	0.248040488843596	1.05078199112238
Sim355	0.153055701366334	0.00687717086022557	0	0	0.430591441598695	0.135917287136051	0.202674696709725	0.0708837023289692	0	0.0215060404867752	1.16686866534093
Sim356	0	0.044810482287314	0.107382005196767	0.0554188897131922	0.318940403286891	0.473448219515836	0	0	0	0.18624225669658	1.09748775367921
Sim357	0	0.00193529385092769	0.0750194062022698	0	0.673006737930471	0.186440344629764	0	0.0635982173865674	0	0.0137776509812239	1.20984856037944
Sim358	0.345167378175133	0	0.0113289633600087	0.0278025501287307	0.202447414542705	0	0.229206711868771	0.184046981924652	0	0.0892461851655258	1.13480999480539
Sim359	0.279611377854261	0.00153338393540349	0.0343406030625594	0.172208693080663	0	0.19916342440781	0	0.313142517659303	0	0.281083775750046	1.04335141484975
Sim360	0.177219827515796	0.111359579200263	0.0412828730003303	0	0	0.651680727489914	0	0.0184569927936963	0	0.231714904633151	1.12130213832006
Sim361	0.177299732910748	0	0.185155295051567	0	0.470091411315515	0.0892579148454212	0.0781956458767489	0	0	0.116911091663972	1.15682525736903
Sim362	0	0	0.0539006136517318	0.0754081058955943	0.206691871551273	0.44233694818915	0.158971963903652	0.0626904968085992	0	0.30195555020593	1.03805196062602
Sim363	0.171670161940589	0	0.0648989743942445	0	0.475409144463759	0.0139979832365892	0.274023735964818	0	0	0.0357368263347012	1.17516962889231
Sim364	0.301165495237772	0	0	0.0301117494461912	0.295935060573082	0.0260158231185978	0.225039314332966	0.121732557291391	0	0.211221278342416	1.0654076240142
Sim365	0.11592113326877	0.315924214437846	0	0.0991449714040255	0	0.113006381506413	0.356003299382945	0	0	0.232477042325266	1.05406552359608
Sim366	0	0.0724762855132607	0.0751288231971509	0	0.352237172871063	0	0.165955485427174	0.334202232991351	0	0.0553237253348591	1.16383340409427
Sim367	0	0.250249781995607	0.110837657278287	0.0314605535382533	0	0.353772143416414	0.253679863771439	0	0	0.192775840909787	1.09864939650767
Sim368	0.249459263984517	0.223448025801206	0.164843819702622	0	0.0736314939529536	0.288617396558701	0	0	0	0.237674914082123	1.06327103869148
Sim369	0.301088906876005	0.00324708065106611	0	0.166850671372063	0.424208676487837	0	0	0.104604664613029	0	0.266908231450222	1.10779966277957
Sim370	0.0183828056181464	0.20298884351238	0.170030188328695	0	0.12802725284416	0.339736936018713	0	0.140833973677905	0	0.233680142317413	1.06997560081338
Sim371	0.458101831646004	0	0	0	0.372807733932782	0.0198442250402426	0.149246209380971	0	0	0.0207593963309199	1.21564144020667
Sim372	0.425444083295549	0.0152878821968773	0	0.132022291340796	0	0.128627350624737	0.29861839254204	0	0	0.255304721570736	1.03277362161118
Sim373	0	0.493538213313968	0	0.133959382385001	0.00374314930387171	0.201903977593891	0.166855277403269	0	0	0.236739922651375	1.06700899513709
Sim374	0.286483275237786	0.149573189447105	0	0.195609515406757	0	0	0.197588747907794	0.170745272000558	0	0.0457610745606671	1.17306732246466
Sim375	0	0.00272994822450221	0	0.337299861224779	0	0.179502643298536	0.295464459357188	0.185003087894996	0	0.24292493363178	1.05541891850977
Sim376	0.0217376868639535	0.199519939194247	0.109109717157256	0.151360868261447	0	0.280364924185979	0	0.237906864337118	0	0.165714662393424	1.11718914444862
Sim377	0.497794824246474	0.0571692917556604	0	0	0.0683621671667151	0.0899282326027589	0.286745484228392	0	0	-0.00978373576318573	1.18264842909007
Sim378	0	0.064082521714826	0	0	0.509644231402522	0	0.251542409254474	0.174730837628178	0	0.0349574428181219	1.1645857341725
Sim379	0.167924661133985	0	0.237126456714125	0.0445736244899727	0.0497934885330811	0.2329763654625	0.266494741457382	0.0011106622089541	0	0.252868686112307	1.0439072550659
Sim380	0	0.147755163291833	0	0	0.49864012042625	0	0.31947492901629	0.0341297872656266	0	0.0753225004451573	1.14768745823191
Sim381	0.123297775944791	0	0	0.216032505590804	0.259038017600369	0.213376644495551	0.188255056368485	0	0	0.289863950517899	1.01703546555056
Sim382	0.210713068268529	0.0960332516759693	0	0.0956125210430224	0.023678851778138	0.570495525507676	0	0.00346678172666508	0	0.34116815560678	1.01373683090267
Sim383	0.235463573103718	0.194206975544866	0	0.197183443094068	0	0.129954560189957	0.116113722732813	0.127077725334579	0	0.185866438590772	1.08979888380053
Sim384	0.0897844244699408	0.117447239656816	0.0313134338669624	0.195711075144657	0	0.356252596300309	0	0.209491230561314	0	0.266228275798998	1.05500042811152
Sim385	0	0.203590729268108	0.0687371888738351	0.135809941686564	0.327151338437876	0	0.0885944385680126	0.176116363165604	0	0.150594368494048	1.1390053859818
Sim386	0	0.113173661375332	0.206009450803189	0	0.188922712919365	0.203552051545585	0.0260328782639597	0.262309245092569	0	0.19778501903111	1.09250571172243
Sim387	0.168205634575424	0	0.0816323222170312	0.10350886492762	0.418896197907311	0	0.227756980372613	0	0	0.0882785176782821	1.16481788478778
Sim388	0.106042291565284	0.00688702823774919	0.0688938562615024	0.151834376803841	0.214058344031027	0	0.452284103100597	0	0	0.247502262457032	1.04432646092895
Sim389	0.297129179572629	0	0.0769737330164132	0.0916198418916588	0	0.241983311971416	0.155998776417426	0.136295157130457	0	0.246926888413056	1.04590081583145
Sim390	0.13464671539288	0.159629395838416	0.380243457739094	0	0	0.297517827604916	0	0.0279626034246941	0	0.129817151889276	1.14285602681067
Sim391	0	0.0433656435708004	0.214581814554008	0.192597232968024	0	0.0279982705148124	0.0805122722809642	0.440944766111391	0	0.173796883281099	1.12461327719074
Sim392	0	0	0	0	0.33117440097257	0	0.37395198339408	0.29487361563335	0	0.145021504066835	1.11543809261159
Sim393	0.10888072731408	0	0.276091589156477	0.451712308599473	0	0.0203661416501405	0	0.142949233279829	0	0.094878182921846	1.24215403616709
Sim394	0.302593462926408	0	0.320478143094797	0	0.0490045223364162	0.22508608219966	0.102837789442718	0	0	0.160722063968524	1.10502977422513
Sim395	0.311270004211441	0.266734458227552	0	0	0.0924372544583653	0.153362163887606	0.176196119215036	0	0	0.13068067117487	1.11643464085555
Sim396	0.120247214216504	0.0813369051289317	0.112262430270644	0.123880789299332	0	0.387090934410512	0.175181726674076	0	0	0.208802223646669	1.0761324503953
Sim397	0	0.234588461300273	0.240923763239454	0.163608180456164	0	0.171121169199222	0	0.189758425804887	0	0.047593214007051	1.19724793153496
Sim398	0.34599764074793	0	0.375601907716328	0.00390762036056468	0	0.103483809119449	0	0.171009022055728	0	0.196226377421505	1.10877210124554
Sim399	0	0.250055803380372	0.114756515716013	0	0.559785149335921	0.0754025315676936	0	0	0	0.227393022939319	1.12483431584954
Sim400	0.109446602595492	0.147002978298584	0.0214408619196679	0	0.334377665175548	0.0923544251567773	0.295377466853931	0	0	0.123361705538299	1.11225682656229
Sim401	0	0.140206940449822	0.0540296847110228	0.0284939444250757	0.446614579983851	0	0.0932296150588293	0.237425235371399	0	0.223674494777357	1.07661432985642
Sim402	0	0.315065687944971	0.33162735033369	0	0.127899391812037	0	0	0.225407569909301	0	0.205859347347394	1.1316514935358
Sim403	0	0.310899022060259	0.0853201211382217	0	0.475820088579482	0.127960768222038	0	0	0	0.133408906669488	1.17104997677394
Sim404	0.172395364562885	0	0.205081383890159	0	0.116375916176849	0.359876045300485	0.146271290069622	0	0	-0.0447959748134455	1.21778642726933
Sim405	0.158041483668316	0.0185756418654098	0.0374020140595787	0.320925076256515	0	0.46505578415018	0	0	0	0.0639945359836728	1.17267036835652
Sim406	0.0674684876097789	0.237541780814997	0.0578523994471359	0	0.295043363627542	0.129396103933882	0.212697864566664	0	0	0.130426571469198	1.11529206755572
Sim407	0.345316768503008	0	0	0.0789899308500673	0.164635914254688	0.344507168545142	0.0665502178470945	0	0	0.188006456737107	1.0826333195103
Sim408	0	0	0	0	0.388929914381752	0.533739386393338	0.0318579592770814	0.045472739947828	0	0.290080257659252	1.05435627528929
Sim409	0.0731960366468914	0.218730109328168	0.0701467860491024	0.0504849387569513	0	0.395953329500475	0.191488799718413	0	0	0.0975847340536675	1.15022154068678
Sim410	0	0	0	0.219333119521317	0.374122699393098	0.101076066660601	0.305468114424984	0	0	0.174480812203987	1.0872898267212
Sim411	0	0	0	0	0.518392899473789	0	0.40121154651326	0.080395554012951	0	0.0518443502458768	1.15128803204107
Sim412	0	0.294178231552378	0.0358207542812872	0	0.422758186433457	0	0.0420274362655135	0.205215391467364	0	0.284611988479939	1.054119061094
Sim413	0	0	0	0.0854002824607801	0.603161004277337	0.0992976145272425	0.171973141260901	0.0401679574737393	0	0.146366741568447	1.11606247013035
Sim414	0	0.326606621008618	0.265673709931409	0	0.034736607347772	0.218042350760567	0	0.154940710951634	0	0.00101440289666924	1.2226672595688
Sim415	0.107420721523454	0.128585247975234	0.0199147722906254	0	0.38505729184345	0.259837905260556	0.0991840611066791	0	0	0.170302679253789	1.09134714991652
Sim416	0	0.483694944685596	0	0.0698598706037327	0	0.159699839721805	0	0.286745344988866	0	0.236663578391198	1.08247511322314
Sim417	0	0.241810916484425	0.0300805035976973	0.0260356564270969	0.0714394621427382	0.407110674639787	0	0.223522786708255	0	0.334850319812832	1.02200929751133
Sim418	0.118899918455269	0.0160938946587167	0	0	0.162213477030607	0	0	0.702792709855408	0	0.293225846215779	1.07847335827102
Sim419	0	0.207472965892985	0	0.163683346112806	0	0.418932716878929	0	0.209910971115281	0	0.366863755490809	0.996458282034762
Sim420	0.339748049446073	0.205092161400785	0.0146511061094934	0.00234861048794455	0.25350514302236	0	0	0.184654929533344	0	0.163808397952005	1.145430034214
Sim421	0	0.0713755985405043	0.146137566312781	0	0.130814849546081	0	0.245122102848002	0.406549882752632	0	0.230846230165326	1.07496710910078
Sim422	0	0.357032377215933	0.0711523671276239	0.0615153374102314	0.205638531837338	0.304661386408873	0	0	0	0.256328178734426	1.05779142741634
Sim423	0.225794925371028	0	0.496521959777285	0	0	0.277683114851687	0	0	0	0.169599532293745	1.12759418588829
Sim424	0.225380375811412	0.0878488171893789	0.163606391351978	0	0	0.144077269776968	0.379087145870263	0	0	0.230842490770772	1.05897672946409
Sim425	0.501660421839282	0	0.217658075987688	0.0237236549247554	0	0.00438361816159585	0.252574229086678	0	0	0.138927360015412	1.12469084848252
Sim426	0.122113606155058	0	0.0394290315426131	0.163156165747329	0	0	0.314557617199065	0.360743579355935	0	0.232286251905428	1.06629331203083
Sim427	0.170205554690082	0.237800194328686	0	0	0.234306846324499	0.327843261034191	0.0298441436225423	0	0	0.183072244790107	1.09125608189788
Sim428	0.164830166286326	0.0885859051906554	0.225272733062426	0	0.38600829336004	0	0	0.135302902100553	0	0.10913728967932	1.19067565249503
Sim429	0.544298199525097	0	0.0492424901537205	0.132639969232098	0	0.273819341089085	0	0	0	0.221594447715673	1.07481687106965
Sim430	0	0.128569053335641	0	0	0.535674962780639	0.028547165496455	0.307208818387265	0	0	0.125646010138239	1.12036828847577
Sim431	0.0386130613005122	0.0104239066660796	0.00806549450605305	0.00924152164917424	0.656810044113064	0.240991302123059	0	0.0358546696420577	0	0.195695869405693	1.09650772283119
Sim432	0	0.149347129188169	0	0	0.431329065707653	0	0.111347404969586	0.307976400134592	0	0.217179269362028	1.07347840442096
Sim433	0	0.0470107260864866	0	0.380918482609467	0	0.298977975612593	0.273092815691453	0	0	-0.0470236030487697	1.21304432275925
Sim434	0.142175343662398	0.0605149538804056	0	0.265227175207129	0.351119358857666	0	0.180963168392401	0	0	0.272674028780776	1.0737226529125
Sim435	0	0.151502125255225	0	0	0.592439981782718	0	0.164625582316195	0.0914323106458623	0	0.203875212015125	1.09234654888246
Sim436	0	0.0716050208565003	0.107127495787718	0.210287310089239	0.529483057496952	0.0494220914699912	0.0320750242995994	0	0	0.168629455691295	1.17968728575182
Sim437	0	0	0.142570134626902	0	0.380338511603885	0.0297872911462564	0.112635711035711	0.334668351587246	0	0.17336917991142	1.10034926398168
Sim438	0	0.158338812515668	0.117852103995182	0.118825355242271	0.302471924077729	0	0	0.302511804169151	0	0.160665783231616	1.14036026598284
Sim439	0.511285746911195	0	0.0564334984495351	0.227892303245614	0	0.204388451393655	0	0	0	0.261401274936747	1.06630017182015
Sim440	0.596840269302529	0	0	0	0	0.24328271026732	0	0.159877020430151	0	0.228650017209824	1.06785934465112
Sim441	0	0	0.168670283818562	0	0.678400621640002	0.152929094541436	0	0	0	0.189559329813041	1.12150173308391
Sim442	0	0.212814800717	0	0.0980798336270478	0.202495984857295	0.410187818180153	0.0764215626185041	0	0	0.00484890952283389	1.19457657708901
Sim443	0	0.164763543703715	0	0	0.520484567420821	0.199099105203038	0	0.115652783672426	0	0.13224833558613	1.13227056815898
Sim444	0.262309444488825	0	0	0.0998538806671498	0.313033522781583	0	0.272820056622351	0.0519830954400911	0	0.117991043915048	1.12658146068081
Sim445	0	0.419354125028071	0.0850558854349511	0.250253747188497	0.0332477483383501	0.212088494010131	0	0	0	0.0488684477013549	1.22199294708501
Sim446	0	0.367563046635048	0	0.0109363401151697	0.458126433538255	0	0	0.163374179711528	0	0.128905923845912	1.18501268662847
Sim447	0	0	0	0.165400798307894	0.22617243662352	0.0231432570875103	0.266795939544719	0.318487568436357	0	0.234447854034398	1.05756095097693
Sim448	0	0.0313862404998444	0.0490888296545334	0.0736657955487811	0.323202724587088	0.209563769600671	0.313092640109082	0	0	0.134385751896095	1.10582238743264
Sim449	0	0.180792123577853	0	0	0.448340005467638	0	0	0.370867870954509	0	0.164696156742456	1.12650030581213
Sim450	0	0	0.0207046644963541	0.0803806635530742	0.511520749527309	0	0.387393922423263	0	0	0.0668053738142196	1.15043227490325
Sim451	0.0296055554519381	0.276098025401261	0.106989019199046	0.196947503637599	0	0.12264099889473	0.267718897415426	0	0	0.101617547253251	1.13634692753936
Sim452	0	0	0.0885045118177326	0.545500384406439	0	0.279740739343224	0.0620493443264976	0.0242050201061064	0	0.288411040612447	1.04816239672672
Sim453	0	0	0	0.203109782888624	0.375495258512382	0.196938047033494	0.2244569115655	0	0	0.209397451089368	1.06556836531263
Sim454	0.334070117680762	0	0	0.17671456890487	0	0.148907489717579	0.340307823696789	0	0	0.0783027034318484	1.13135551400397
Sim455	0	0.0186601753387434	0.244576895760233	0	0.570182652693528	0	0.166580276207496	0	0	0.139999887523207	1.15198013428768
Sim456	0.0393426428171179	0.113680755111562	0.152303134208781	0.199599295700745	0.12408576046321	0.308683594851442	0.0623048168471419	0	0	0.118595427512653	1.12930808567437
Sim457	0	0	0.171715974198728	0	0.303811294502614	0.258767632245245	0.265705099053414	0	0	0.156483290137818	1.1009429628001
Sim458	0	0.0673248401819152	0	0	0.292409144634151	0.331798977531088	0	0.308467037652846	0	0.133836547946056	1.15471358840945
Sim459	0	0.229697809782032	0	0	0.0779154211575779	0.10412688151561	0.141500495935759	0.446759391609022	0	0.261357621849144	1.06694808984923
Sim460	0	0.274192679158852	0	0.222329621866409	0	0.236558416197088	0	0.266919282777651	0	0.195942761401237	1.10186684081914
Sim461	0.360211066965497	0	0	0	0.196953045481809	0	0.282607098326735	0.160228789225958	0	0.0159325193285217	1.1702807164973
Sim462	0.0778474636566331	0	0.20324285875604	0	0.300336574280532	0.0607086084342071	0.102665959511684	0.255198535360904	0	0.0807566826291665	1.1534349857365
Sim463	0.51808359171272	0.0580206737761611	0.0125919858864168	0.106934500864903	0	0.179469710324369	0.124899537435431	0	0	0.111424177863428	1.12919208883568
Sim464	0.53929851131793	0	0	0.0540768198013009	0.071749390931695	0.00624664532464873	0.328628632624426	0	0	0.0188975579923239	1.17664139085237
Sim465	0.0199862415471501	0.150498377403668	0	0.0781220580789137	0.36277210724553	0.127504605915634	0	0.261116609809105	0	0.122244699990049	1.14180297879591
Sim466	0.357825417670016	0.276538872471331	0.186261453281538	0	0	0.179374256577115	0	0	0	0.0765153288595018	1.18482187497533
Sim467	0.56991372703707	0	0	0.156093268434293	0	0.177497415031554	0.0964955894970829	0	0	0.184675997010847	1.09473962505153
Sim468	0.0275944390531835	0.345773398402313	0.405951243753013	0	0	0.150226871252239	0	0.0704540475392511	0	0.284475460333383	1.07241936181995
Sim469	0.0162565338676972	0.129710375649003	0.321675710147716	0	0.332958767612692	0.199398612722892	0	0	0	0.163645435100841	1.13073329315603
Sim470	0	0	0	0	0.667000888968039	0.0711479087321691	0	0.261851202299792	0	0.207971305651245	1.09562230554638
Sim471	0	0.0396179668545641	0.0958787498467077	0	0.643264731665657	0	0	0.221238551633071	0	0.128222629728111	1.16430936029765
Sim472	0.1485410451498	0.0675796360948108	0	0.229975008834427	0	0.277217183907572	0.136502816537317	0.140184309476073	0	0.203086487891916	1.07637539740522
Sim473	0.135375910546718	0	0.0349946944752818	0	0.515092001058864	0.124001445138971	0	0.190535948780165	0	0.163224024477217	1.11609362419494
Sim474	0.446274012095528	0.00793356246807599	0	0.0320456069263748	0.145076654445494	0.265987664302416	0.102682499762111	0	0	0.00495167642933472	1.18158737120631
Sim475	0	0.0495122806059556	0	0.0918181029444338	0.395389798860558	0.321908336266331	0.141371481322722	0	0	0.197325270614473	1.07496424601634
Sim476	0	0.0736562959938199	0.0852363949762589	0.0299029722450985	0.395165290521389	0	0.250691106990691	0.165347939272743	0	0.173422397854937	1.08811308703734
Sim477	0	0.204622074875384	0	0	0.404396493386882	0	0	0.390981431737733	0	0.00965321772637264	1.21992688141317
Sim478	0.226799363857117	0	0.0935082090193978	0	0.305642746010505	0.148252843518521	0.216991740802446	0.00880509679201406	0	0.0449395496432641	1.15341501342821
Sim479	0	0.530143212874636	0	0.116069610448117	0.0147742113914562	0	0.146046869514206	0.192966095771586	0	0.297797854282573	1.04294512616486
Sim480	0	0.15370728626193	0.0261540738266083	0	0.116807938616733	0.416066427126633	0	0.287264274168096	0	0.334914286168899	1.03692995660894
Sim481	0.165456690630476	0	0.134158216337635	0.458118842632535	0	0.149152382996641	0.0913337194266616	0.00178014797605024	0	0.0691422942895546	1.20021433312035
Sim482	0.476821374935637	0	0	0	0	0.356328302593345	0.117295847285912	0.049554475185105	0	0.217865755217108	1.07096911321748
Sim483	0	0.127887383667791	0	0.0593884224549241	0.378811829949472	0.321584217558606	0.112328146369207	0	0	0.23370822770011	1.05431597452486
Sim484	0.230154345981692	0	0.0102621383590771	0.223777480592069	0	0.264379724520472	0.222955638941526	0.0484706716051643	0	0.0923170619952592	1.13090555743475
Sim485	0	0.280305784698735	0	0.17775434394461	0	0.00832286584772389	0.196428386878719	0.337188618630211	0	0.202511439014048	1.08426335610833
Sim486	0	0	0.238889562362806	0	0.458476826387324	0.302633611249871	0	0	0	0.104349658806415	1.14433018528321
Sim487	0	0	0.177629196162262	0	0.317454978567533	0.409409700543269	0	0.0955061247269353	0	0.193762778500736	1.09585603116185
Sim488	0.289461391640132	0.16639999640077	0.188779076103882	0.0446133383040304	0	0.310746197551185	0	0	0	0.191602575366358	1.08980867006138
Sim489	0	0.0632588022355004	0	0.0352373921767916	0.574948234513023	0	0.0647547912705476	0.261800779804137	0	0.258663238910502	1.05984572308234
Sim490	0.200456108087497	0.171523387628292	0	0	0.465711704402702	0.0481124513225441	0.114196348558964	0	0	0.100170806483495	1.17318922048707
Sim491	0.228146953328707	0	0.135986735157678	0.0313899948655494	0.334148033201749	0.0642323516438798	0	0.206095931802437	0	0.183879982232763	1.11092005811541
Sim492	0.0206127580410937	0.262087815077664	0.318041916826565	0	0.0662673668807324	0.283175972646133	0.0498141705278124	0	0	0.262424201075252	1.05513130733915
Sim493	0.235815268744091	0	0.0642116367554947	0	0.435455818577457	0.0275522585496936	0.236965017373263	0	0	0.119519962426935	1.13069363043899
Sim494	0.39200925912939	0.254224289892568	0.135052436572508	0.0795689290987361	0	0.0779184309471313	0	0.0612266543596663	0	0.171591295957747	1.14503556477822
Sim495	0.464276634758989	0.0516372871031759	0.200922238290701	0	0	0	0	0.283163839847135	0	0.0933976239946845	1.17361767263408
Sim496	0	0.0583904171779377	0.182339765693368	0	0.486451767470119	0.19360829769305	0.079209751965525	0	0	0.248869479402079	1.05413065823857
Sim497	0.301259947919949	0	0.13554116956082	0	0.317708678243294	0.133528395219525	0.111961809056412	0	0	0.190178104627514	1.08937229832976
Sim498	0.175705963979667	0.131435293235017	0	0.205361655182434	0	0.46301797631234	0.0244791112905423	0	0	0.227036714554187	1.07013622019324
Sim499	0	0.0449294582485521	0.0470474753046261	0	0.619155946546947	0	0.0305694228561911	0.258297697043684	0	0.258762711484712	1.06565147362001
Sim500	0.00533843918179601	0.0226446593545475	0	0	0.851208139159341	0	0	0.120808762304315	0	0.119082990833562	1.20107863331606
