Mixture	B.cell	Dendritic.cell	Macrophage	T.cell	Basophil	Monocyte	Neutrophil	NK.cell	P-value	Correlation	RMSE
Sim311	0.0301969857833437	0.100143040163761	0.191526880195284	0.318297232389948	0.0476001792069915	0.1851902699869	0	0.127045412273772	0	0.168482279264354	1.12766975515005
Sim312	0.117598183329658	0.172851735469456	0	0.158274383352337	0.178382607288647	0.372893090559902	0	0	0	0.0157225543851451	1.17778793748344
Sim313	0.0994164883047283	0	0	0.265885871208729	0.210731096082356	0.222178453581133	0	0.201788090823054	0	0.0883732000952948	1.14856215680175
Sim314	0.550108603429455	0	0.105126510949678	0	0.24837065821914	0	0.0480930111456948	0.0483012162560318	0	0.232274673717457	1.05487823537989
Sim315	0.163143632703022	0	0	0.30700277324833	0	0.417569342589509	0.0356819663868833	0.0766022850722554	0	0.0736854603314328	1.15165092787896
Sim316	0.44396423364271	0.0733063873159911	0.0143212178953049	0	0.0292842092683905	0.196554763582061	0.122256950914186	0.120312237381356	0	0.153766481860888	1.09517764867112
Sim317	0.129281988030075	0	0.320722953116812	0.0693165640672687	0.116792351032596	0.207140224834341	0	0.156745918918907	0	-0.0347825055001865	1.2044338988503
Sim318	0	0.229127988404119	0.169362067190862	0.318805700754448	0	0.135877049862863	0	0.146827193787708	0	0.270454576659581	1.08779858090686
Sim319	0	0.269749865418044	0.245246107925673	0.228369261675734	0.0174055635726562	0.142114614095033	0.0971145873128605	0	0	0.0855789365341623	1.17836795183229
Sim320	0	0.0887665280586663	0.211628611696339	0	0.315000513994603	0.0662701236046065	0	0.318334222645786	0	0.183116370625365	1.10104986269023
Sim321	0.237541819403197	0.0250679091124437	0	0	0.612962981977055	0.0380752997791233	0	0.0863519897281804	0	0.197340115483808	1.118233265527
Sim322	0	0.119813189216156	0.216726803968928	0	0.303771386670531	0.228939329588973	0	0.130749290555412	0	0.120466223888074	1.13017477653956
Sim323	0.0299980893322768	0.589579024506785	0	0	0.304531981839048	0	0	0.0758909043218903	0	0.0252387881975837	1.23485335604032
Sim324	0.129743796403279	0	0.294813552038544	0	0.173462175096935	0.364247927728298	0	0.037732548732945	0	0.0757859470772991	1.14776192948625
Sim325	0.242373393055283	0.103011405439359	0	0.1005768271926	0.342962707986545	0.0216932596157523	0	0.189382406710461	0	0.152225195582463	1.1061574497142
Sim326	0.449003511179285	0	0.254957385078935	0	0.120500151879956	0	0	0.175538951861823	0	0.0962034852842568	1.14464902999067
Sim327	0	0	0.0412361791879898	0.276702582059015	0.248877525182986	0.184411926684082	0	0.248771786885928	0	0.243023082027353	1.06647535701849
Sim328	0.123307348274576	0	0.139793521000179	0.0664245152223714	0.310049259476614	0.218939664494298	0	0.141485691531962	0	0.100757074051956	1.12813886473996
Sim329	0.337652070073922	0.158926091594716	0.102056730442771	0.0480396406204534	0	0	0.353325467268138	0	0	0.106790579843546	1.13649853338663
Sim330	0	0.270978747395194	0.1394349618033	0.200626211230414	0.043578671644539	0	0.0886038655543607	0.256777542372193	0	0.294473262625672	1.07142854661689
Sim331	0.107452083086702	0	0.141183194431167	0.259780718948844	0.309588945831622	0	0	0.181995057701666	0	0.169131392041328	1.11235421862418
Sim332	0.358517436995861	0.118808578985803	0.191368289840746	0.120625809593085	0.176878256366819	0	0	0.0338016282176872	0	0.0418416664102705	1.17506936562765
Sim333	0	0.0475598660083694	0.26945278079245	0.191162480114608	0.166207966385711	0.00406934307377824	0	0.321547563625083	0	0.0988688538957328	1.18855960964005
Sim334	0	0	0.149958788979406	0.0839458101405678	0.37425399158478	0	0.383942051941172	0.0078993573540744	0	0.29978351001345	1.07761004244145
Sim335	0.0528281062868501	0	0.181653037058567	0	0.528397847415839	0.165214597436939	0.0330517155885313	0.0388546962132738	0	-0.047285042378695	1.27728188630401
Sim336	0.21900674666598	0.172392723428135	0.065799073138396	0.325033648421066	0.102600104608725	0.115167703737698	0	0	0	0.196072082924853	1.10426757050334
Sim337	0.181576371206934	0	0	0.151896467049903	0.164697206698155	0.48519366158332	0	0.0166362934616876	0	0.0432953848357382	1.16338712944893
Sim338	0	0	0.110204695092045	0.0848171861191858	0.178719421328841	0.500414841129316	0	0.125843856330612	0	0.088422599844638	1.15393858964701
Sim339	0	0.250602082816865	0	0.392785248621677	0	0.346077998539046	0.010534670022412	0	0	0.138620245304843	1.14912817139685
Sim340	0	0	0.0253966821347757	0.188784522604043	0.388727309762345	0.195162479972824	0.0737582129553092	0.128170792570703	0	0.151137442494714	1.12624322613608
Sim341	0	0.407706820145337	0	0.22681589963729	0.0669826079110327	0.220570359167519	0.0779243131388223	0	0	0.151917077083961	1.13468989238159
Sim342	0.0897541118798476	0.304149789779721	0	0.232095245677993	0.350752873359097	0	0	0.0232479793033407	0	0.0117378670226482	1.20894337438892
Sim343	0.073095822383162	0	0.138218569012795	0.385981761895675	0.181582982646813	0.11743391076222	0.103686953299335	0	0	0.174019424140271	1.10559835728434
Sim344	0	0	0	0.235623295109974	0	0.368045095528351	0.344329154747451	0.0520024546142238	0	0.127342798218761	1.13923756386217
Sim345	0.0226842202752524	0.252447423965042	0.0699167942990865	0.252845301962192	0	0.0323801969318673	0.36972606256656	0	0	0.217781164082219	1.09587185083164
Sim346	0	0	0	0.299313128553153	0.168874924135573	0.0868441220303961	0.287272068593478	0.1576957566874	0	0.044989677571006	1.2073827852483
Sim347	0.134441960982053	0	0.112306295352818	0.290092257344598	0.332797501269539	0.00237715592905539	0	0.127984829121936	0	0.152892275550844	1.11917896693023
Sim348	0	0.172523631834162	0.0479874074970868	0.0799007833967196	0.0375311956825543	0.174301346635686	0.447809074820348	0.0399465601334435	0	0.212354005759367	1.09927011293254
Sim349	0.0781906395760745	0.0114376821814012	0.0070310455534414	0.319089488286928	0.297371211598593	0.204484701930359	0	0.0823952308732041	0	0.267197520886074	1.0379927927059
Sim350	0.0565303741838015	0.436116860348561	0	0.224064108423118	0.120495191658887	0.0162438139208778	0.146549651464755	0	0	0.148137544213076	1.14867092079137
Sim351	0.0622301678466296	0	0.291189799146421	0.298680498981264	0.00870801080899195	0.310864343581514	0	0.0283271796351791	0	0.20571704349845	1.08804163372739
Sim352	0.318608601460013	0.173483145524647	0.0534816614241849	0.113039871250975	0	0.118152404995923	0.223234315344258	0	0	0.132705793001348	1.11393628515316
Sim353	0.359532446721895	0	0	0.039845820285043	0.106180725582087	0	0.472328566569946	0.0221124408410289	0	0.154952295828526	1.12769840375942
Sim354	0.228458015876291	0.104797840218465	0.227810229638847	0.220811870446739	0.166136015518174	0	0.0519860283014839	0	0	-0.0289340655768636	1.22277935432608
Sim355	0.398311790184057	0	0.12082071530868	0	0.338520365407394	0	0	0.142347129099869	0	0.0598127188356154	1.14869762504432
Sim356	0	0.0892727576899926	0.169248753023925	0.135437042993912	0.458533410394632	0	0.147508035897538	0	0	0.0293650207857044	1.21560522038368
Sim357	0.243886283729017	0	0	0.225893281970312	0	0.172726834294035	0.357493600006636	0	0	0.0603687713876383	1.15971400800091
Sim358	0.134790354387488	0.294998196315268	0	0.171983481259768	0	0.172963375594755	0.029249835774174	0.196014756668547	0	0.160167199805538	1.13553261366918
Sim359	0	0.0604798544380815	0	0.489576662612288	0.343150288470762	0	0	0.106793194478869	0	0.206566993275255	1.12249512074662
Sim360	0.157447569980281	0.217773309641363	0.178966006775426	0	0.221549272039656	0.0471726963332994	0	0.177091145229975	0	0.250026465451763	1.04572933908975
Sim361	0.197892399559148	0.143296807099311	0	0.209944314972167	0	0.311675952356289	0.0139223903816666	0.123268135631419	0	0.203293394920841	1.08164425035117
Sim362	0.0425064809583401	0	0.160703488423241	0.0977992718132119	0	0.279890336680439	0.227302132407864	0.191798289716904	0	0.125194506604721	1.12939597453202
Sim363	0	0.29883187680636	0	0.173216915833102	0.319667369952614	0.144912175260039	0	0.0633716621478851	0	0.222858054844798	1.0744441039299
Sim364	0.207375258247654	0.148093759441667	0.110698817897403	0.0447770677224188	0.312640651010468	0	0	0.17641444568039	0	0.0238260034277598	1.17521878895699
Sim365	0.0295801526072858	0.152944708739274	0.227940366914719	0	0.0919022125543433	0.0208455458184831	0.39144084412943	0.0853461692364653	0	0.20612465344535	1.10192954233631
Sim366	0.277161988003577	0.0795522989352778	0	0.101297361430261	0.321943104752874	0.176953335505616	0.0430919113723942	0	0	0.0602236550327174	1.15126896093486
Sim367	0.177792647077963	0.0205893615100861	0	0.173475435117558	0	0.0995890572657586	0.362945971061075	0.165607527967559	0	0.0883127769539219	1.16459618931633
Sim368	0	0.096452397225815	0.122250960089638	0.279168787473416	0.41940390317152	0	0	0.0827239520396109	0	0.243749172503538	1.06665706491485
Sim369	0.287741131076729	0	0.0158497045482554	0.137665418303051	0.197315762723652	0.227865921504726	0	0.133562061843587	0	-0.0870486554183746	1.21887659042765
Sim370	0.222436964879955	0	0.102372632333835	0	0.213913748788419	0.278669805608185	0	0.182606848389606	0	0.149184291427103	1.09432743733198
Sim371	0.0517484297731096	0.190879645331767	0	0.172829756160389	0.171368696881621	0.233307746116578	0	0.179865725736535	0	0.274772151944645	1.03415129062377
Sim372	0.297033165244114	0	0.133441345483536	0.125500510731415	0	0.213853465760964	0.204614648759185	0.0255568640207861	0	0.158028627440436	1.08919034743579
Sim373	0.309459509045746	0.118181603339642	0.0251582696885742	0.277582648081296	0.209318469961562	0	0	0.0602994998831799	0	0.250238407283608	1.06531793656481
Sim374	0.0490091330300405	0	0.0874664495951873	0.498041000121552	0.225887398682566	0.105775220325089	0	0.0338207982455648	0	0.202411708088565	1.11050405612427
Sim375	0	0.20349993473207	0	0.476619220577186	0	0.218462594393006	0.0793513870996094	0.0220668631981284	0	0.31500091627008	1.04698236404576
Sim376	0.15709230718989	0	0.0310227695642715	0	0	0.429697084981694	0.166831623796719	0.215356214467426	0	0.149094496136684	1.11143003311518
Sim377	0.408578280162631	0	0.159391007072726	0	0.104142435544249	0.0095178629807059	0.106884863899886	0.211485550339803	0	0.0793342792178287	1.14886125689779
Sim378	0.0821139269446141	0	0	0.0658508530943291	0.260411946255	0.164848773967562	0.257813213074231	0.168961286664264	0	0.113756591813822	1.15909780612215
Sim379	0.277894063583404	0.0121239019079561	0.122026179751511	0	0.125279831750105	0.239936768395456	0	0.222739254611567	0	0.216141281715517	1.05494751278823
Sim380	0.0213669472867671	0	0.156752920236077	0.451518835858332	0.0525808436393532	0.31778045297947	0	0	0	0.105777048325688	1.15859508396162
Sim381	0	0.127194364095217	0.029183181221274	0	0.608821643761261	0	0.0125478123838218	0.222252998538426	0	0.0629180706100884	1.21646142599968
Sim382	0.0702489202812603	0	0	0	0.42145664519109	0.0283628817492996	0.362791249183544	0.117140303594805	0	0.276609188192568	1.10803102811131
Sim383	0	0.0563819477678046	0.26240719818937	0	0.268194537984382	0.159468105934026	0	0.253548210124417	0	0.228868171507596	1.06461844360853
Sim384	0.169466900801593	0	0.104813257270121	0.130137438486155	0	0.231521257804591	0.0984895040212164	0.265571641616323	0	0.297963287544599	1.02274339634186
Sim385	0	0.0202137420074525	0.259394687299561	0.177770920412806	0.259523432400638	0	0	0.283097217879542	0	0.180326850718847	1.1186193396945
Sim386	0.201596262005684	0.0421008215670785	0.166970732295634	0.265138381052543	0.15443772085149	0.16975608222757	0	0	0	0.242341340822542	1.05016976286597
Sim387	0.429177526269252	0	0	0.11994793576785	0	0.450874537962898	0	0	0	0.170427379899442	1.09200536733794
Sim388	0.226173704924175	0	0	0.176937080476665	0.153678610094711	0.229549434480178	0	0.21366117002427	0	0.201104381144007	1.07393333225896
Sim389	0.0478753643293641	0	0	0.0946238861525479	0.212672943585521	0.43409977324181	0	0.210728032690757	0	0.131801108593076	1.12554552108044
Sim390	0	0.21525804036525	0	0.135095377967603	0.198168182071024	0	0.157249172382246	0.294229227213876	0	0.157186622357114	1.14107005928646
Sim391	0.273614204662855	0.194831245636049	0.133718007950914	0.0462222233329226	0.115365127152165	0	0.236249191265095	0	0	0.187073919988793	1.08432144480723
Sim392	0	0.268300587229224	0.134901560800218	0.0213215557089225	0.0532069536107095	0	0.157804162822129	0.364465179828798	0	0.175540389407271	1.14263580264802
Sim393	0.00728042031339022	0.0914723172525955	0.122486044380571	0.0639506867660138	0.120164228731215	0.374849862460922	0	0.219796440095293	0	0.111945572837054	1.12934650476957
Sim394	0.211915181306263	0	0.0734847070114925	0.303688416672066	0.0474468438199025	0	0.342368746855914	0.0210961043343618	0	0.0775535045752093	1.17357870708004
Sim395	0.30470682868469	0	0.0683292260038324	0.016170176341848	0	0.564812417063108	0	0.045981351906521	0	0.0452539534141181	1.16467930704762
Sim396	0.295588402281837	0	0	0.145903691851102	0	0.179845934395283	0.113422666116287	0.265239305355491	0	0.259268212252738	1.05358906275411
Sim397	0.107476653519387	0.226729524520838	0.20641190170771	0	0.169083452284753	0.101394780806265	0	0.188903687161048	0	0.046504382163003	1.16826502631616
Sim398	0.0915164607875252	0.121145283496143	0	0.0128147635660265	0.351423386632743	0	0.423100105517562	0	0	0.249032323899912	1.11325615549967
Sim399	0	0.214088340326534	0.00772493293572796	0.4965194232244	0.102357095578717	0.0981900248754171	0	0.0811201830592048	0	0.275970532287873	1.09503417199558
Sim400	0	0.0870119672211308	0.091193516754149	0.0411405769798158	0.297999350604271	0.219185011077544	0	0.26346957736309	0	0.152827957560244	1.11279679482986
Sim401	0.0535274009877387	0.291955105130147	0.0297616185275868	0	0.342700216695064	0.0522363839946073	0	0.229819274664855	0	0.241717528780155	1.06302354337738
Sim402	0	0.131479201778784	0.208662284788601	0.332744851190386	0.254336509564554	0.0553394457527548	0	0.0174377069249205	0	0.228657977212372	1.08012706828226
Sim403	0.615839046441279	0	0.046565208062908	0.0534784634665002	0.144916625681882	0.139200656347431	0	0	0	0.0365311490207188	1.17012612329382
Sim404	0.458703497060513	0	0.151505220537304	0.00197710114385856	0	0.0342586576561077	0.353555523602217	0	0	0.188032295620584	1.0833601150056
Sim405	0.430431063045959	0.027449412664289	0.0294014942163881	0.0959573466137665	0.302779808918712	0.0487574973960527	0	0.0652233771448324	0	0.142042635845079	1.10448775582365
Sim406	0.279673734966313	0.272088147973836	0.0385766518382844	0.0245832814446255	0.193316741291741	0.0628342874980302	0	0.12892715498717	0	0.268376514309047	1.03747469744322
Sim407	0	0.431771589456756	0	0.172464687615102	0	0.0829750458064671	0.24764834319366	0.0651403339280145	0	0.0661755952951099	1.20012476962047
Sim408	0	0.307436642406547	0	0.0709627372620383	0.168459140106859	0.151131340353757	0.0548985553684887	0.24711158450231	0	0.0776167411058585	1.1692819115058
Sim409	0	0.0956301644854689	0.219284822042058	0.140376274196385	0.129469048642753	0.12252918785363	0	0.292710502779705	0	0.134608087067799	1.14049451610032
Sim410	0	0	0	0.173228657168956	0.728927778436117	0.0194635844535165	0.0783799799414104	0	0	0.333288482679525	1.07208101845582
Sim411	0.150168782632547	0.0324364663242595	0.174075235995354	0.208274130378051	0.113835042131608	0.10536493211452	0	0.21584541042366	0	0.286182567496988	1.03746962621624
Sim412	0.243204733166652	0.202564150176756	0	0.0147856848366395	0.336273981170127	0	0	0.203171450649825	0	0.0227134964817146	1.18208559816115
Sim413	0.312059830225035	0	0.12195257925134	0.131935431014496	0.361034620257926	0	0.0730175392512027	0	0	0.248009176730442	1.04578949780481
Sim414	0	0	0.206890904626363	0.196588531396728	0	0.231916201334487	0.364604362642421	0	0	0.239387222732381	1.06824632741434
Sim415	0.313522276720137	0.114934156927055	0	0	0.165402454400968	0.180814517367401	0	0.225326594584439	0	0.0655618094777105	1.14588842432193
Sim416	0.140766225270555	0.0055472848452776	0.144116171377239	0.0578471042720894	0.480574827171563	0	0	0.171148387063277	0	0.19742516558837	1.088249200157
Sim417	0	0.00369984296009056	0.314914658972687	0.166177148526399	0.284647892104528	0	0.208663971085216	0.0218964863510804	0	0.156621183044612	1.12863987537004
Sim418	0.137971862617141	0.119548983605316	0.199794902747567	0.0145248752816947	0	0.271851007922093	0.0554650910885219	0.200843276737667	0	0.266016877664324	1.03456854254942
Sim419	0	0	0	0.292879072835012	0.250652837961433	0.234976307786687	0	0.221491781416868	0	0.269301089773181	1.04654218557038
Sim420	0.117772225676364	0	0	0.188992893983411	0.212068324669094	0.303880549292143	0.0209589899632367	0.156327016415751	0	0.0137838871980875	1.17734936455972
Sim421	0.512226424062983	0.0853023222439739	0	0	0.0847889345646369	0.155056199815456	0.0359134322196644	0.126712687093285	0	0.248259523893556	1.04664401527047
Sim422	0	0.0777940004904376	0.297715224503016	0.0927886551435536	0	0.0627287880191767	0.388494488706695	0.0804788431371212	0	0.0798578344584663	1.18034031681702
Sim423	0.0365732759889897	0	0	0.369381147381518	0.235230357784738	0.317495383318537	0	0.041319835526217	0	0.229290160795738	1.06254250571298
Sim424	0	0.287086460152222	0	0.341440144514753	0.216972166181625	0.0645712396357379	0	0.0899299895156626	0	0.192622573502009	1.11853532948006
Sim425	0	0.0437308475322712	0	0.156293659351154	0	0.363789065863453	0.436186427253122	0	0	0.154305591313416	1.13808896184218
Sim426	0	0	0	0.0934328556498196	0.520772608876986	0.0812957413176555	0.158477585848326	0.146021208307213	0	0.221315317534354	1.12442112930691
Sim427	0.29778959193771	0	0.400747602066839	0.0597220502695299	0	0	0.241740755725921	0	0	0.2280093310306	1.07238941480987
Sim428	0.514285970978055	0	0	0	0	0.370560187474546	0.1151538415474	0	0	0.22208980424551	1.06081865437667
Sim429	0.137244323364519	0	0.0140168827326869	0.487376840978098	0.20741961458226	0.153942338342436	0	0	0	0.209807130723997	1.09559203426626
Sim430	0	0.148316462906998	0.238499782446301	0.201479232093508	0	0	0.36136717198624	0.0503373505669532	0	0.164216630620738	1.13463825900097
Sim431	0.145560685890519	0.0974417120336902	0	0.334401391950854	0.422596210124937	0	0	0	0	0.055117165628371	1.17977718241896
Sim432	0.143619425405296	0.126264956068044	0.204022535032395	0.0432704801382885	0.167252271639774	0.212392784459521	0	0.103177547256681	0	0.14923812684791	1.09592466362601
Sim433	0.00774091242357876	0.08933257932984	0.0526145912431964	0	0.124663061375465	0.347776046784543	0	0.377872808843377	0	0.0441853468468846	1.18638590124356
Sim434	0	0	0	0.114310068862511	0.17182232536465	0.507402475420066	0.157039304362747	0.0494258259900272	0	0.203363581348448	1.10559827628414
Sim435	0	0.189389469342633	0	0.348496848454249	0.167541046359375	0.269988942756043	0.0245836930876998	0	0	-0.0292524174368266	1.220364719526
Sim436	0.197935034003001	0	0.078441789590204	0.390204625105341	0.144395052377933	0.0726154444568903	0	0.11640805446663	0	0.232517574626597	1.09020554028036
Sim437	0	0.23882823992146	0.154633923321462	0	0.434960711426365	0	0.0810717543411973	0.0905053709895159	0	0.233579164741844	1.08020117470672
Sim438	0	0.235253835762831	0.0626667534519568	0.224803354238796	0.147427796876011	0.289926367792595	0	0.0399218918778097	0	0.14548846762541	1.11509357127429
Sim439	0.0738575533199813	0	0.262728934091291	0.184376191740347	0.192181274901381	0.286856045946999	0	0	0	0.181453817608473	1.08292761991965
Sim440	0	0.0171534591804216	0.0603916579175867	0.406611594716784	0.210091051779746	0	0.119131153407548	0.186621082997915	0	0.30673013835777	1.05381766164437
Sim441	0.134055462977321	0.186610083861122	0	0.30351987989729	0.172278197301104	0.203536375963164	0	0	0	0.247166674833423	1.05443397046208
Sim442	0.213256494387265	0	0.068213087805564	0.0806432469365894	0.181923555254068	0.217513620700471	0	0.238449994916043	0	0.0171520126078121	1.17128601477363
Sim443	0.370603308127528	0.424063139418517	0	0	0	0	0.205333552453954	0	0	0.159808040696787	1.13156173939745
Sim444	0	0.0890604915808933	0.180951112254005	0	0.282586123733224	0.310381374521733	0	0.137020897910145	0	0.218140506822658	1.07365813947465
Sim445	0.0287956264396069	0.267597100935719	0.249272299349364	0.0747246065132643	0.120915477419307	0	0.143143941872866	0.115550947469873	0	0.134304742861928	1.1381554776407
Sim446	0	0	0.175038040686571	0.220107605466423	0	0.291589476604414	0.25834085404055	0.0549240232020418	0	0.136503379528871	1.12237740024226
Sim447	0	0.112110440788573	0.0483263207502432	0.32403178138966	0.0208694436803402	0.108828668190258	0	0.385833345200925	0	0.229205242146879	1.14790087403526
Sim448	0.0291239065305689	0.0819037243165059	0.0629580964850253	0	0	0.233168855188908	0.252858234385752	0.33998718309324	0	0.089328509462658	1.17355357573416
Sim449	0	0	0	0.117740178179701	0.375287952046267	0	0	0.506971869774033	0	0.134928321270634	1.18451452916405
Sim450	0.257512734524212	0.014097367416466	0.0794222276040291	0.124425033008931	0.381700237732733	0.0269968271055935	0.0568398077316355	0.0590057648763999	0	0.130814624176127	1.11562326842865
Sim451	0	0.0436739271458798	0.257824389661777	0	0.280168216125668	0.316037768437238	0	0.102295698629437	0	0.0460411973280241	1.17878873691075
Sim452	0.409092070988363	0	0.159824949595925	0	0.268198579897497	0	0	0.162884399518215	0	0.170472245137776	1.08661260589517
Sim453	0.163769712538546	0	0.131328679396172	0.374524996370716	0.318875590579282	0	0.0115010211152829	0	0	0.111372168176604	1.14886630179786
Sim454	0.213755537081929	0.0694013999389687	0	0.207535685224337	0	0.0727494038133569	0.436557973941408	0	0	0.136963896897719	1.12818325537103
Sim455	0.18445635312476	0.325103401976562	0.091689969051714	0	0.260844880700338	0.0823114967923224	0	0.0555938983543035	0	0.219617850415627	1.06863032056595
Sim456	0.502426417206003	0	0	0.155073488965777	0.195423200238435	0.147076893589785	0	0	0	0.218376692402874	1.06477114756744
Sim457	0.0614042322988124	0.155486554526513	0.25640149672129	0.117131365917906	0	0.292607114875848	0.116969235659632	0	0	0.12743378869756	1.12209136333317
Sim458	0	0.266688191825544	0	0.022146631743844	0.391079535357465	0.156958706296011	0	0.163126934777136	0	0.212330931009876	1.08674006218923
Sim459	0	0.254730664620766	0.421798255943076	0.0965169400521779	0.195825470659875	0	0	0.0311286687241051	0	0.158905525541744	1.13654580098677
Sim460	0	0	0	0.42933604319735	0	0.357458886608989	0	0.213205070193661	0	0.0721837160285975	1.20214871733361
Sim461	0.223723129754176	0	0	0.18573954422008	0.11082813829627	0.331189191325516	0	0.148519996403958	0	0.194610951892302	1.0721215895679
Sim462	0	0.103462800211792	0.0222211003652173	0.229824005756716	0	0.471194856898386	0.173297236767889	0	0	0.0499204098035824	1.16962728901964
Sim463	0.14209445587896	0	0	0.0627880775144725	0.115674400432734	0.460260929772718	0	0.219182136401117	0	0.145639742141501	1.10842496492191
Sim464	0.151601475812152	0.0409818038488009	0.341552233293328	0.18478334429474	0.032185308449485	0.200017239486375	0	0.0488785948151186	0	0.104426616525911	1.14602301428078
Sim465	0	0.046190571405805	0.153437566389368	0.113113521861129	0.514412788942446	0.0128689114049729	0	0.159976639996279	0	0.068183203747551	1.18079054313719
Sim466	0.226400937236739	0.158675923871055	0	0.0418868637102816	0.329165031862166	0.243871243319758	0	0	0	0.215037859942824	1.07109061988578
Sim467	0.160540924248886	0	0.194840367664486	0.196870361641263	0.307489397955618	0	0	0.140258948489747	0	0.089004101689184	1.14758548600271
Sim468	0.0163725249428078	0	0	0.23468557607384	0.146975682297188	0.36592333264677	0	0.236042884039393	0	0.271095115938289	1.03992241060377
Sim469	0.152092509106016	0	0.331042151904739	0.0530642013501748	0.296080719824138	0.0216732661847139	0	0.146047151630218	0	0.192389096162634	1.08073382646103
Sim470	0.122807916743159	0.18061672369366	0.088672900357204	0	0	0.366067004164488	0.13549736695306	0.106338088088429	0	0.159483402069816	1.09819176736089
Sim471	0.113059301723389	0.319147914564973	0	0	0.310424096890727	0.204669047965056	0	0.0526996388558547	0	0.142995137095568	1.12175688060713
Sim472	0.323844035170146	0	0	0.100372185659935	0.362566244124423	0.0905929672906671	0	0.12262456775483	0	0.0725396755506366	1.14462510012068
Sim473	0	0	0	0.260310125638159	0.466390409454541	0.0829902994404485	0	0.190309165466851	0	0.199308754611591	1.10266894570909
Sim474	0	0.1814083476399	0.0899585636369181	0	0.536688759130593	0.00262939599976981	0	0.189314933592819	0	0.251101817940478	1.07370949080693
Sim475	0.0115383476354959	0.0848493782939571	0.145184063426954	0.229314538803271	0	0.144214271224268	0.115216916652661	0.269682483963394	0	0.306141872257965	1.04341684989466
Sim476	0	0	0.230006731543753	0.166808104396673	0.333009709216556	0.121187045710325	0	0.148988409132693	0	0.228659073153851	1.06451626472575
Sim477	0.354816776250425	0.0592156863734368	0.143661103573466	0.236049728375102	0.049705097275829	0.0383437182782762	0.118207889873465	0	0	0.00177897164519609	1.20842094436203
Sim478	0.158003468028311	0.294007598917602	0.128615773805682	0	0	0.285126718923383	0.134246440325022	0	0	-0.0336268947497424	1.21318607801195
Sim479	0.0732071936748785	0.275987295239129	0.141398911116948	0.197961670095675	0	0.265521718010414	0	0.0459232118629551	0	-0.0110176583940057	1.22375296861318
Sim480	0.188921407685139	0.0688710778104516	0	0	0.402340844419631	0	0	0.339866670084778	0	0.0361267307728224	1.19151690305453
Sim481	0	0.0677948807196296	0.215502893349759	0.0920046013096201	0.272157302461566	0.207701981123601	0	0.144838341035825	0	0.213705990990754	1.06809028783401
Sim482	0.18925143129618	0	0.0132820681220077	0.274871376034432	0	0.15282000717804	0.205863792814715	0.163911324554625	0	0.212229762958325	1.08688664790206
Sim483	0	0.162938848576177	0	0	0.228441005948805	0.152566527931182	0.202409825355958	0.253643792187878	0	0.226354521890567	1.08654247992223
Sim484	0.334932845419948	0.0272183202369328	0.10058126891972	0.0581496215101888	0.216013271885263	0.198621092116098	0	0.0644835799118489	0	0.0958057449563362	1.11867484158019
Sim485	0.197810003191196	0.0449630026210735	0	0	0	0.358121830689015	0.399105163498716	0	0	0.233084868065735	1.07671723394838
Sim486	0	0.037697732334202	0	0.258818894403105	0	0.262518335552731	0.306217603093684	0.134747434616278	0	0.0531070462232325	1.18476338295262
Sim487	0	0.229987744439056	0.194167439748145	0.188271961863968	0.15510253776808	0	0.183596988491339	0.0488733276894119	0	0.269637009514	1.05265484117909
Sim488	0	0.0261168273376347	0.067406798381804	0	0.229610727838625	0.520814389499275	0.0580020306085149	0.0980492263341458	0	0.165634505742633	1.13671060355821
Sim489	0.174859462850512	0.105762814010415	0.153937515690089	0.218630296674618	0.344653604794638	0	0	0.00215630597972755	0	0.294823196234127	1.02112820675124
Sim490	0	0	0.0457533647804941	0.160084536440502	0.576489936867407	0	0	0.217672161911597	0	0.0162502347418613	1.23188011844091
Sim491	0	0.371050819833816	0.278945592699194	0	0.163428255058493	0.027871795361889	0	0.158703537046609	0	0.0695643826315995	1.18730178810785
Sim492	0.278286759727427	0	0.0335451343757003	0.00469418124769512	0	0.414077521086677	0.0524874668998093	0.216908936662691	0	0.128821190159309	1.11179714920322
Sim493	0.190745294030141	0	0.160936149699998	0.242565385245821	0.0998993601608434	0	0.050160619116911	0.255693191746285	0	0.279070584016522	1.06441959139352
Sim494	0	0.215131261674122	0.196784352380049	0.00942905087179102	0.372728238508893	0	0.194639673715897	0.011287422849248	0	0.0838388608394962	1.18277619102734
Sim495	0	0	0.0572023012067933	0.270889102019951	0	0.264168795135787	0.283151489508901	0.124588312128567	0	0.0154958676597973	1.20317321196664
Sim496	0.231493748360433	0.00485589414502541	0.035910892383726	0.162389651036393	0.281896057350722	0.249135953188916	0	0.0343178035347857	0	0.236451178391964	1.04589649671426
Sim497	0.371877322767438	0	0.0872705205236177	0.11768741763183	0.147292694926131	0	0.244804060333321	0.0310679838176617	0	0.151927491210001	1.10338377939134
Sim498	0.0930425135095884	0.150504065663874	0.0931311818958176	0	0.513093636060494	0.0289165014709488	0	0.121312101399277	0	0.271705272203715	1.04970363500956
Sim499	0	0.0607458731527356	0.0334644230413978	0.253063824286102	0.342045084434202	0	0	0.310680795085562	0	0.274246988991966	1.06506694195071
Sim500	0.308853104275217	0	0.0188801479447824	0.138770722181666	0.0868721129194157	0.335670925568218	0	0.110952987110701	0	0.208419475974797	1.06103938866357
