Mixture	B.cell	Dendritic.cell	Macrophage	Monocyte	Neutrophil	Basophil	NK.cell	T.cell	P-value	Correlation	RMSE
Sim353	0.0316610731395536	0.265662026380174	0.11018175758142	0	0	0.260436854382836	0	0.332058288516017	0	0.20998511827722	1.05845576117172
Sim354	0.198700941716942	0.346387558163799	0	0.208258404104922	0	0.104895698624242	0	0.141757397390095	0	0.211739388734895	1.0851035479619
Sim355	0	0.244809584394373	0	0.0728323111777093	0	0.520156270714313	0	0.162201833713604	0	-0.002032189395897	1.23369155356845
Sim356	0	0.5018077518782	0.237878130402258	0.0405642423456487	0	0	0.0757579676497602	0.143991907724133	0	0.187820488261249	1.10505137313123
Sim357	0.0599447737899204	0.332193728027658	0.28316512665975	0.0782548352449767	0.0835982947142492	0	0	0.162843241563446	0	-0.0184390379239066	1.20749720776992
Sim358	0	0.293736827666513	0	0.249695914013153	0	0.0784964802551929	0.378070778065141	0	0	0.269330571912108	1.03670171489372
Sim359	0.143245010674726	0.170120731429591	0	0	0.0378441986671634	0.182785576070028	0.466004483158491	0	0	0.0582238978124836	1.17923744087142
Sim360	0.010001602845128	0.114524507296104	0	0	0.220883735049883	0.201812314231098	0	0.452777840577786	0	0.0522303324761753	1.15541902597895
Sim361	0.270958692751569	0	0	0.0426006867378285	0.326580769040182	0	0	0.359859851470421	0	0.0719124460347811	1.1449260991495
Sim362	0.271033267114559	0	0.267030280669945	0	0	0.333993052818938	0.0463528179622616	0.0815905814342966	0	0.270282561620143	1.06159707800408
Sim363	0	0	0.149551338763948	0.266025282079616	0	0.428792561488564	0.155630817667872	0	0	0.309904249635172	1.0366985076789
Sim364	0.0631561372240592	0	0.0579554153853859	0.146902025010999	0.306513810804992	0.160272135930095	0.102695449491162	0.162505026153307	0	0.175712854107867	1.10258833586288
Sim365	0	0.425896994408174	0	0	0	0.3679726842425	0.206130321349326	0	0	0.252431342163667	1.06804367288114
Sim366	0.120234123985338	0.145894425513575	0	0.0228051256329985	0.102879250247231	0.22647779959968	0	0.381709275021178	0	0.121731622233408	1.10556691164312
Sim367	0	0.35833678145342	0	0.0354615872428063	0.0997526503262353	0.320390855271812	0.186058125705727	0	0	0.0409028544728628	1.19352906163369
Sim368	0	0	0.594411210374291	0.144810526008916	0	0.0777439971908856	0.100525527998837	0.08250873842707	0	0.27357094330992	1.06080726649457
Sim369	0	0.315543260115135	0	0.145315885587689	0.162729703494751	0.0694272168124571	0	0.306983933989967	0	0.18332016705052	1.06933246228344
Sim370	0	0.190539764670497	0.257341162969308	0.058916411183882	0.00233152116764377	0.147991045334133	0	0.342880094674537	0	0.0463081830845607	1.14290389514223
Sim371	0.256904575452979	0.0348852907568027	0.0894142991722416	0.190237040612017	0.158239152040626	0.0571749716241328	0.213144670341201	0	0	0.177058325761712	1.0861962554771
Sim372	0.0494783157905127	0.685407705183486	0	0.0196788118928161	0	0	0	0.245435167133185	0	0.269034199397432	1.09016649632706
Sim373	0	0.00124140085113029	0.20768867564622	0.342990690900885	0.076571543938578	0	0.056222544594638	0.315285144068548	0	0.304916839300871	0.994414248957362
Sim374	0.421031807058526	0.0547014748153012	0.175315187839214	0	0	0.0223910141136845	0.0698256945609863	0.256734821612288	0	-0.0162318423314234	1.1936919612443
Sim375	0.0760245602861014	0.250652823100996	0	0	0.351070584580994	0.0267225223662874	0	0.295529509665621	0	0.223121064800903	1.05612362134003
Sim376	0.0577368029274394	0.324472557259296	0.193280779692888	0	0.0362738656717735	0.180222197711576	0	0.208013796737027	0	0.269238640602352	1.03427323952191
Sim377	0.0688837606841625	0.735177361480714	0.0220225578378039	0	0.0470909956374572	0	0.126825324359863	0	0	0.000399381961459821	1.28149376806581
Sim378	0.54665750244025	0	0	0.197579411822062	0	0.0849796158421793	0.0858033575799108	0.0849801123155978	0	0.0097095160917871	1.20321116083373
Sim379	0.019634440663241	0.626355779527549	0	0.0765701943147194	0	0.150742040819095	0.126697544675396	0	0	0.258829652534356	1.09946596842433
Sim380	0.128743998984313	0.0351592650547947	0.251824878242044	0	0	0.370385213823382	0.213886643895465	0	0	0.101341527455658	1.16175221782647
Sim381	0.159675215025962	0.0417153630352881	0	0.0433989354456422	0	0.629244626914035	0	0.125965859579073	0	0.14900451241886	1.17339097314508
Sim382	0.092426322707677	0.0440702408395056	0	0.441789421202381	0	0.405489888129597	0.0162241271208394	0	0	0.237826133367369	1.11775253951929
Sim383	0	0.21556082406188	0.262608070183192	0	0.312181974797171	0	0.209649130957757	0	0	0.232699641608829	1.07388950466492
Sim384	0	0	0.555536834366108	0	0.0499901717847008	0	0.124824452888305	0.269648540960886	0	0.315878705256082	1.01686701548663
Sim385	0.0490516885278416	0	0.269052549824429	0.218880842396091	0.164646626663879	0	0.0579552073617827	0.240413085225977	0	0.287952391003634	1.0112548879151
Sim386	0.0137062291774555	0.311748523859696	0	0.155868604380319	0.0401879588132684	0.357832671379489	0.120656012389772	0	0	0.221622802899991	1.09153936739351
Sim387	0.107368589704706	0.428094731474319	0	0.143831027334306	0	0.119006990900941	0	0.201698660585728	0	0.0706408245856911	1.16144180808225
Sim388	0.0655385170550425	0.174802175364702	0	0.141464412550531	0	0.413436297622315	0.20475859740741	0	0	0.170025480781871	1.10781729620065
Sim389	0	0.0441252867732738	0.352460946120287	0.11820826591538	0.0133943196897165	0.142523146487617	0.231549113306628	0.0977389217070975	0	0.199113827459416	1.07508644836283
Sim390	0.136785366205428	0	0.186417040919541	0	0	0.386762922118618	0	0.290034670756412	0	0.23605987712493	1.06428938658708
Sim391	0	0.108937808590256	0	0.121840874954414	0.302268988216506	0.112523603675217	0.249657531114702	0.104771193448905	0	0.249978541849262	1.04424194860923
Sim392	0	0.117164679135094	0.407135725672212	0	0	0.195095456141792	0	0.280604139050902	0	-0.0585649829625879	1.22277619725685
Sim393	0.354974259110083	0.188508086529432	0.304859667616278	0.0451431736415478	0	0	0.106514813102659	0	0	0.23972210500477	1.06819380477213
Sim394	0	0	0.175956624095945	0.412055101009794	0.069167090340841	0.069881116108239	0	0.272940068445182	0	0.196092353109338	1.0702389756468
Sim395	0.0525163164382037	0.4381167321905	0	0.256397236122514	0	0.0459917416932632	0.20697797355552	0	0	0.227699439295795	1.08458851130713
Sim396	0	0.25228627822193	0.00151810137958339	0.0586870876938882	0.414244657976353	0	0	0.273263874728245	0	0.156317893323797	1.10245881186648
Sim397	0.00916935121683701	0	0	0.26992726180591	0.352830412484748	0.0353087423920678	0.332764232100437	0	0	0.0813842610806533	1.1528212090217
Sim398	0.199550415678643	0.319049380212741	0.155166766941095	0.0688449815474793	0.104544094276248	0	0	0.152844361343793	0	0.238801918181067	1.05588609887497
Sim399	0.422824201061099	0.126950881603446	0.0119509541791337	0.196126251267501	0.00414657892215729	0	0.171698739337599	0.0663023936290636	0	0.0350967903984501	1.17038972660931
Sim400	0.130384273829977	0.153892631511333	0.503554741508253	0	0	0	0	0.212168353150437	0	0.305240456066869	1.01528747591135
Sim401	0.0926403852828611	0.281817857880942	0.402358698708343	0	0.0339777496099929	0	0.18920530851786	0	0	0.289068940163409	1.03089495206924
Sim402	0	0.0696727992209165	0.164980047510779	0	0.0531227588918407	0.258879672247503	0.228175048930015	0.225169673198945	0	-0.0113795546537277	1.19562853054885
Sim403	0.0494028415882543	0.200215223449585	0.0318769529643604	0.185628278367649	0.0778392015455673	0	0.303568330637595	0.151469171446989	0	0.069071884174704	1.13650063241694
Sim404	0.199077624214488	0	0.389609754182167	0.0477939478676638	0	0	0.267755246005001	0.0957634277306809	0	0.102818196323543	1.13549405797513
Sim405	0.382895731723833	0.0660091673369625	0	0	0.252957113171854	0	0	0.29813798776735	0	0.141184337159757	1.10654224198501
Sim406	0.0726862173964301	0	0.486791130101351	0.0253494846683939	0	0.334223729668823	0.0809494381650026	0	0	0.165003266234985	1.16535500593636
Sim407	0.0548470430307926	0	0.116575527027911	0	0.315199844743812	0	0	0.513377585197484	0	0.159405415942101	1.10194516487375
Sim408	0.100082159321444	0.381306324829167	0.118944723782615	0	0.139875197297525	0	0.204821883686144	0.0549697110831045	0	0.299880534437428	1.01329648434921
Sim409	0	0.301992529507006	0	0.314890059284864	0	0.263290184779791	0.11982722642834	0	0	0.301805567740068	1.04078981627198
Sim410	0	0.0319363300923549	0.217985675134808	0.079178130939001	0	0.116414059716911	0	0.554485804116924	0	0.174265369015382	1.08126662674307
Sim411	0.235758083052187	0	0.221855048164499	0.166442710574693	0	0.329608301175899	0.0463358570327218	0	0	0.168375227288088	1.14084779137747
Sim412	0	0	0.206558821377088	0.37456043547429	0.148478016731795	0	0.200737607165607	0.0696651192512191	0	0.184900063767639	1.08168490710425
Sim413	0.25687404119952	0.431332326749271	0	0.031297620199517	0.110674916802865	0	0.169821095048827	0	0	0.194898388487293	1.09691805084371
Sim414	0	0.0400061738562289	0	0.247676946074509	0.0951458822067462	0.380965824149529	0.236205173712987	0	0	0.232875799651777	1.07335273570508
Sim415	0	0.318319301615162	0.0593745936069019	0	0.22837366730949	0.0905998042873473	0.149967615147846	0.153365018033253	0	0.297306515750416	1.0105696037064
Sim416	0.376231718072836	0.0363900138276049	0	0.16768113613626	0	0.0793937271880675	0.306629105041069	0.0336742997341617	0	0.172161667045295	1.09324095645431
Sim417	0.269984445409505	0	0	0.0618652236202491	0.407520152803281	0.0388329007597114	0	0.221797277407253	0	0.158098480197058	1.1223739785752
Sim418	0.036792887365859	0.363785734486468	0	0.195453063877386	0	0.244162509819636	0	0.159805804450652	0	0.221407071640142	1.08008570530163
Sim419	0.0159506082189937	0.492907167190714	0.247632103509413	0.0099620305359242	0	0	0.106458343170124	0.12708974737483	0	0.0390792211575235	1.18908059271557
Sim420	0.0370920279630025	0.0230550424535315	0.0220418799062877	0.285710486856216	0.232115174621966	0.0570363018164337	0.338708005205106	0.00424108117745639	0	0.29209292793445	1.01519799089427
Sim421	0	0.151507864297815	0	0.155328475928057	0	0.472648361818192	0.220515297955935	0	0	-0.0346395524782906	1.23650865546974
Sim422	0.199700002518332	0.598192165185534	0	0.202107832296134	0	0	0	0	0	0.194813977766761	1.17646454911977
Sim423	0	0.00111305169150121	0.12528172334094	0.270187660981931	0.254190378742674	0	0	0.349227185242954	0	0.142210173238544	1.09108687100893
Sim424	0.0545691843802857	0.327143980467825	0	0.446277275324876	0	0	0	0.172009559827014	0	0.00105318077453796	1.21725888545864
Sim425	0.178604494402105	0.194124687547423	0.428266342950112	0	0	0	0.19900447510036	0	0	-0.0152718288138443	1.21152422448164
Sim426	0.328739561938456	0	0	0.19049383869914	0.0339627950685194	0.160644836398135	0	0.28615896789575	0	0.10824685972561	1.11536769623976
Sim427	0	0	0.128322966573061	0.263423277869205	0.152800847683659	0	0.322988060757325	0.13246484711675	0	0.154140378304912	1.09253977876898
Sim428	0	0.19674675180759	0	0.0696856255610816	0.220480337224166	0.377406799866371	0	0.135680485540791	0	0.299931541107761	1.05137981420232
Sim429	0.34122030196945	0.0578823768113944	0	0.187622532836496	0.0273365391614978	0	0.215899535695248	0.170038713525915	0	0.0608336888651032	1.14494839348262
Sim430	0.199018252481438	0	0.0846065319648299	0.132277744675645	0.302416672274782	0	0	0.281680798603305	0	0.0374184279630661	1.15944136387634
Sim431	0	0.0737487865811971	0.0616143295747683	0	0	0.375167858499419	0.269430527884943	0.220038497459673	0	0.111068580483448	1.14177737002394
Sim432	0.207193069581514	0	0.352672348124185	0.0113970262092443	0	0.141342911447244	0.0534525606887948	0.233942083949018	0	0.132693844044585	1.11304356585465
Sim433	0.174395477871431	0.0799643178235259	0.0972345390245094	0.118655306508811	0.107979997902476	0	0.421770360869247	0	0	0.177630543392487	1.08966812986334
Sim434	0.136898758111555	0.166991982581411	0	0	0.374249127120492	0	0.321860132186542	0	0	0.232037723194324	1.0656076738684
Sim435	0.0228831315325963	0.131258599112758	0.0281626593728388	0.429809752828321	0.125866493551066	0.0553253958840949	0.087635077728072	0.119058889990253	0	0.325671352852351	0.999125408702169
Sim436	0.128069072574824	0.1811099795766	0.210261568168694	0	0	0.219611049763577	0	0.260948329916304	0	0.260524386497198	1.03024302492677
Sim437	0	0.300862751636331	0.424104923379163	0	0.073593162712636	0	0.201439162271871	0	0	0.136593881419678	1.13086476557851
Sim438	0.0413185764448017	0.194205712960189	0	0	0.0788169285839004	0.578811862448296	0.106846919562812	0	0	0.095338098547025	1.21359006373516
Sim439	0.0960419790010276	0.300052846265667	0	0.0946695970894361	0.108782905198534	8.05423843436543e-05	0	0.400372130060992	0	0.228768371864499	1.03902161970432
Sim440	0.111757052298228	0.424876713848866	0.147931564392855	0	0.117958269762772	0	0.19747639969728	0	0	0.293579935505164	1.02827545148511
Sim441	0.0326107667885163	0	0.0658810426927369	0.280837334342459	0	0.466062416283959	0	0.154608439892329	0	0.0535267835533128	1.20080866140912
Sim442	0.218134922434273	0.161346612577449	0	0.22341754798928	0.0211890222006967	0.169970378055717	0.205941516742585	0	0	0.19855210003951	1.07375312594327
Sim443	0.0531954524408191	0.245858901430831	0	0.0314698930694623	0.337130134455518	0	0.078596240934868	0.253749377668502	0	0.231521626787174	1.04492705572773
Sim444	0	0	0.46143635774358	0	0.107546881709185	0.0235619182926661	0.0963448047212994	0.311110037533269	0	0.0673887485136416	1.15670222390634
Sim445	0	0.0747910033688809	0.0904244824764665	0	0.463271257130666	0	0.183645726986718	0.187867530037269	0	0.178290278184613	1.10995051447288
Sim446	0.586967532175243	0.248843189929019	0	0	0	0.164189277895738	0	0	0	0.108725113799719	1.19305597374276
Sim447	0.0698502280372158	0.107097055009972	0.149846522345239	0	0.392403895404235	0.0463698166905822	0.234432482512756	0	0	0.29235276965826	1.04392735651973
Sim448	0	0.126447433871181	0.341912794890047	0	0.0972871631703427	0.251149647370989	0	0.183202960697441	0	0.185065583058712	1.10828634785905
Sim449	0.00553050024808037	0.133287380816298	0	0.125454738969263	0.14647428048656	0.46047740570006	0.128775693779738	0	0	0.241185432853508	1.09798860404791
Sim450	0	0.35897362867882	0.194091500302702	0.0112852716246522	0	0.425557727497788	0.0024172118594483	0.00767466003659026	0	0.23840503104522	1.12064212511147
Sim451	0.0356965110258746	0.329182056558502	0	0.154657716398213	0	0.423533776124956	0.0569299398924546	0	0	0.248359400469241	1.09425596885851
Sim452	0.0813364798696969	0.18570743573144	0.0316618889850426	0	0.0780100054542442	0.169662364660252	0	0.453621825299325	0	-0.0154399629322782	1.17647595752558
Sim453	0	0	0.239690280018802	0	0.213164580146082	0	0.547145139835115	0	0	0.0883181506331632	1.19133557695337
Sim454	0.0483126179527551	0	0	0.0206177116538686	0.235190901725604	0	0.302802729888554	0.393076038779218	0	0.211142670313503	1.10792371492874
Sim455	0.0745998382207538	0.11704257979849	0	0.350521738331397	0	0.171558515249417	0.133590725397446	0.152686603002496	0	0.152546152583391	1.09006859356956
Sim456	0.0798084031086949	0.0558349873195114	0	0.432653100588441	0.0640790986063768	0.218110848929805	0.149513561447172	0	0	0.0939270117127862	1.15662506742299
Sim457	0.044078543822235	0.194802887244944	0.1044906041141	0.112159703172539	0	0.252959454410357	0.291508807235825	0	0	0.0488084959380309	1.15980070311681
Sim458	0.0331298778281167	0.231591896117945	0	0.349994033510793	0.0525995549704776	0.0290474752109259	0.303637162361741	0	0	0.194868406634772	1.07647629995109
Sim459	0.105075831013041	0.120347037846809	0.192389050473918	0	0.0822198232806526	0.256624588211935	0.125904608323722	0.117439060849922	0	0.0133895047691705	1.18696301070771
Sim460	0.205318713110157	0.237672038825764	0	0	0.298082694237659	0.199035330066419	0.0151485634452439	0.0447426603147571	0	0.209008077845608	1.11637525633666
Sim461	0	0.0964669440722097	0.396926408473021	0	0	0.362061373900133	0.144545273554637	0	0	0.144584892626213	1.15560727655893
Sim462	0.138540582421996	0.0991777502067138	0	0.0146318770329009	0.388512622864657	0.11903725508149	0.240099912392242	0	0	0.268305230516817	1.05891504966163
Sim463	0.289942441309165	0	0	0.187494137995328	0.2475634632434	0.0733463868167133	0.0849210306761006	0.116732539959293	0	0.19081314791657	1.08278904627519
Sim464	0.24482661648428	0.00379862141259608	0	0.264622635680281	0.181648271359498	0	0	0.305103855063345	0	0.123405799711577	1.09686856174891
Sim465	0	0.167836402207412	0	0.133422925692936	0.199562778874853	0.335042709259759	0	0.164135183965039	0	0.27696316501982	1.0522364337801
Sim466	0.0226057237331654	0.242482110625788	0	0	0.324931823712654	0.0682828079708283	0	0.341697533957564	0	0.293884999638501	1.01102964916057
Sim467	0	0.169936878613136	0.0884660509087286	0	0	0.390122392582681	0	0.351474677895454	0	0.0806181082592426	1.14289637474252
Sim468	0	0.242614062768951	0.0905293477401769	0	0.00601703772393093	0.382896977497513	0	0.277942574269429	0	0.201160089039783	1.07760667684229
Sim469	0	0	0	0.510453408452619	0.190925862251371	0.111021878222947	0.187598851073064	0	0	0.237851599986135	1.07056668537754
Sim470	0.0675027806096371	0.266450180020569	0	0	0.0887607126998289	0.373180437575739	0	0.204105889094226	0	0.0764446382848922	1.16495739642721
Sim471	0.130524582909979	0	0.0794916666416334	0.0953754963341672	0.20370842892836	0	0.427157847878618	0.063741977307243	0	0.12911861924006	1.12914244235192
Sim472	0.0704062591080084	0.40726735856046	0	0.406741620803617	0	0.0645274641271743	0	0.0510572974007402	0	-0.0499527595047813	1.2843209087167
Sim473	0.227430919169601	0.0145871692825492	0	0.0840586874122177	0	0.245544123273266	0	0.428379100862366	0	0.214767501858685	1.05619893724162
Sim474	0.0960279520115904	0.469461789792538	0	0.18110522916589	0.0305752381035478	0.102164443894956	0.0764431878405731	0.0442221591909042	0	0.233819806258257	1.08967630331419
Sim475	0.318694504830292	0	0.204166810412816	0.136549084582916	0.100514210185681	0	0.00316910955328926	0.236906280435006	0	0.232167573764298	1.04649231607567
Sim476	0	0.178405801687693	0	0.443545208500873	0.285444384630665	0.00726534189190577	0	0.0853392632888629	0	0.32445797524445	1.03029044790047
Sim477	0.123077871968425	0.062450098542339	0	0.155772639378324	0.172781439207108	0	0	0.485917950903805	0	0.00619610037163911	1.15427945918405
Sim478	0.04411905798701	0.0371297191281208	0.279233872418659	0.109418342492023	0	0.119234085687826	0.410864922286362	0	0	-0.0736060106444884	1.23639271391327
Sim479	0.0624728624657007	0.315879926934057	0.00910231892073538	0	0.33400824331165	0	0.278536648367857	0	0	0.07806031737934	1.15302874645848
Sim480	0	0.052762559644865	0.323295566546333	0.138957322264734	0	0.184118321867887	0.300866229676181	0	0	0.295759991827621	1.021487369198
Sim481	0.673520884459188	0	0.0433044248772984	0	0	0	0.283174690663513	0	0	0.0201020066372163	1.23119260572399
Sim482	0.207398110652344	0.176603185042585	0	0.252788821737621	0	0.166034760456442	0	0.197175122111007	0	0.222228380116307	1.05807307153825
Sim483	0.332334264599515	0.0710338789170168	0.0624701215017004	0.365951239539929	0	0	0.168210495441839	0	0	0.20687559949134	1.08001050888578
Sim484	0.096547989371702	0	0	0.074393503596126	0.125212716517272	0.262186084286934	0.441659706227966	0	0	-0.114636383927178	1.27723751633644
Sim485	0.17501067923298	0.12434394488089	0	0	0.106763642974263	0.462816513165599	0.131065219746269	0	0	0.282649605663036	1.06503188314244
Sim486	0.0637464849527538	0.264894444986144	0.108335688450976	0.188333543101056	0	0.00815715882957297	0.366532679679499	0	0	0.222134905217318	1.06196308722349
Sim487	0.0479656152673209	0.248960005928785	0	0.0478881999642944	0.19207071967216	0.25542582715244	0.128049975659816	0.0796396563551832	0	0.15168584858697	1.11537099819784
Sim488	0.182654286029399	0.144028795569543	0.288914117714141	0.01472305401406	0.0434616183683407	0.0745701106592088	0	0.251648017645308	0	0.166894434445216	1.08351387029131
Sim489	0.0635320363959731	0.134550041176543	0	0.229276226980395	0.279843047477862	0	0.192089699040161	0.100708948929066	0	0.276023500933621	1.01579605529346
Sim490	0.0642294875469447	0.0543599802350468	0	0.121189648593758	0.271818478107234	0.196137187470365	0.291523096641268	0.000742121405384955	0	0.0453618993492187	1.18036981901273
Sim491	0	0	0.364119912671988	0	0	0.180345174189	0.310935641322001	0.144599271817011	0	0.0328174281830258	1.18710717665015
Sim492	0	0.172510337977782	0.0648171023591121	0	0.296616051331503	0	0.267428923010952	0.198627585320651	0	0.109534314032964	1.12492508681029
Sim493	0.00218157603470624	0.105369602996859	0.203331482156809	0.0165417139922743	0.184841383815334	0.205769621892176	0	0.281964619111842	0	0.229144911564573	1.06216182434988
Sim494	0	0.541301832317106	0	0.0156666043760276	0	0.326639156798054	0.116392406508813	0	0	0.265657891989806	1.08415572285159
Sim495	0.248895198162488	0	0.157129159409994	0.224580793431657	0	0	0.138061712800618	0.231333136195242	0	0.036491369025	1.14774499962268
Sim496	0	0.108440150453685	0	0.303229339250109	0.496668159910356	0	0.0916623503858494	0	0	0.226927421752762	1.11132280470496
Sim497	0.436644034355034	0	0.157292548819822	0.0789893798259446	0	0	0.327074036999199	0	0	0.188687707973418	1.09461445920702
Sim498	0.200789755799802	0.321899208075942	0	0.00647665848253538	0	0.313556361981251	0.15727801566047	0	0	0.0680470588500932	1.17283507149794
Sim499	0	0.393229547035885	0	0.0615450120343098	0.342562364004347	0.142622361150384	0	0.0600407157750752	0	0.0762104249767687	1.21082205431811
Sim500	0.0948552391502338	0	0.033058621134274	0.172267343291809	0.311231250705334	0	0.0902926537632581	0.298294891955091	0	0.232320270465285	1.04240662208408
