Mixture	B.cell	Dendritic.cell	Macrophage	Neutrophil	NK.cell	T.cell	Basophil	Monocyte	P-value	Correlation	RMSE
Sim385	0.0568315388806819	0.192964321465363	0	0.277074869217128	0	0.10259083087164	0.370538439565186	0	0	0.335773370654275	1.03647847279683
Sim386	0.214296480466498	0.25404724162255	0	0.246850569729108	0.284805708181844	0	0	0	0	0.223498005013359	1.12662450878206
Sim387	0.243982425344193	0	0	0.236167047773702	0	0.115718356311321	0.250515491470643	0.15361667910014	0	0.0570533033165925	1.19927267718833
Sim388	0.312723317977886	0.0769541573854594	0	0.116949584800231	0	0	0.237065612020078	0.256307327816345	0	0.142185534061823	1.13304483693897
Sim389	0.226417943427392	0.102413947803538	0	0.241860626230612	0.103787714531535	0.0862970338566746	0.239222734150249	0	0	0.0761083843414246	1.18803993575488
Sim390	0	0.0751452008027713	0.444678599824156	0.152210164465638	0	0.15549845271965	0.168672270669011	0.00379531151877391	0	0.217310288277968	1.10834033994158
Sim391	0	0	0.380674812275863	0.115871644207008	0.265602851872543	0	0.237850691644585	0	0	0.234728153405738	1.07858093556047
Sim392	0.0605842268612615	0	0.372646175092922	0	0.291140724022777	0	0.0513795160469849	0.224249357976054	0	0.00577412400490154	1.2035652965697
Sim393	0.275359646844176	0	0.163266325517621	0.0684216606156511	0.158553673334212	0	0.0594820685196551	0.274916625168685	0	0.173343686453505	1.094489491826
Sim394	0.213854166266429	0	0.456124998317027	0.0369711604676571	0	0	0.293049674948886	0	0	0.169064096359688	1.11960359930696
Sim395	0.380285556149571	0.0238361557158615	0	0.196949828656973	0	0.0970081499348483	0.204779183013926	0.0971411265288198	0	0.206339253068238	1.10312539859665
Sim396	0	0.293801936019953	0.355541968994361	0.242561214535407	0.108094880450279	0	0	0	0	0.192555726490986	1.15139131992929
Sim397	0.172776626462312	0.232607973585265	0	0.195834021392019	0	0.100998489462479	0	0.297782889097925	0	0.217174679089022	1.08517880755534
Sim398	0.162837133485396	0.163146846296897	0.22528697940932	0.179078936197215	0.0888115169269559	0	0.0797703785031818	0.101068209181034	0	0.226260405733227	1.08320441651908
Sim399	0	0.322865485555266	0.125240716918473	0	0.0921719180857047	0.175538192865473	0.284183686575084	0	0	0.236700495603055	1.07273854182538
Sim400	0.016407522851626	0.262486263213931	0.0863979737799581	0.015347620850539	0.396375719861665	0	0.138715154350863	0.0842697450914169	0	0.259304766771885	1.07067055968548
Sim401	0	0.0177641409805522	0.488105553538728	0.0374826326773538	0	0.0395612785342402	0.417086394269126	0	0	0.302120476430669	1.03898185693742
Sim402	0.149654455089775	0.0417794465957109	0.298559188561788	0.121098474644304	0.310146007818644	0	0.0787624272897789	0	0	0.130529658692263	1.1678750464543
Sim403	0.294617956337902	0.154046720482011	0	0	0.165676249511702	0.102948063229661	0.282711010438724	0	0	0.172292903869558	1.10789058072377
Sim404	0.0676581589446029	0.279903035802736	0	0.302934024340995	0.121303593242843	0	0.0555190125627482	0.172682175106075	0	0.24801556662941	1.07788688895263
Sim405	0	0	0.424530450161988	0.0531378256593165	0.0391993902873658	0.216895362155512	0.266236971735818	0	0	0.211787990061419	1.09706440937055
Sim406	0.0405085818446192	0.373798086550225	0	0.175906541781804	0.115834444850736	0	0.0917038911606292	0.202248453811987	0	0.12403346413636	1.13796143789236
Sim407	0	0.0621642339481045	0.308818265905676	0.20634205236194	0.103424614583554	0.138657349390368	0.00634083057629429	0.174252653234063	0	0.119602545589645	1.16330628622714
Sim408	0.365384130591288	0.102257961534941	0	0.0729175655620163	0.218402791961206	0.0500344323821082	0	0.191003117968441	0	0.177457105703842	1.11397989889375
Sim409	0	0	0.536067417412081	0.247755964525924	0.0305361455114301	0	0.185640472550565	0	0	0.190359416423697	1.1353226418397
Sim410	0	0	0.276631673752425	0.0625926539987774	0	0.182493760679152	0.478281911569646	0	0	0.332260614286375	1.02372690610339
Sim411	0	0	0.309208854067058	0.0198358687990655	0.175460815154264	0.0704540806517998	0.425040381327813	0	0	0.155539911163892	1.12023967569173
Sim412	0	0.0203038914525225	0.357489151849275	0	0.126552281906153	0	0	0.49565467479205	0	0.223346575387475	1.06792379943254
Sim413	0.153235766443777	0	0.318257173119654	0.156644910915605	0	0.118182961003184	0.0374123795336633	0.216266808984117	0	0.119492089815552	1.14928172309948
Sim414	0.274969748694158	0.190834267749698	0.228769712549882	0	0.237575975037125	0	0.00630831652255282	0.061541979446583	0	0.0817812726703078	1.19682277517444
Sim415	0	0.155965795309175	0	0	0.43785566456111	0	0	0.406178540129715	0	0.209983582340104	1.09801615634889
Sim416	0.187343356563392	0	0.324279001670775	0	0.0934793610311644	0.211548624354274	0	0.183349656380395	0	0.169943918441837	1.12357069765955
Sim417	0	0	0.0904785049901405	0.000464896287770139	0.137685774103698	0.0814796517684195	0.601224694544882	0.0886664783050898	0	0.321856686924439	1.03910371832803
Sim418	0.13530896911411	0.325123225869512	0.218937557177961	0	0.0315269757513611	0.0814163175068957	0.207686954580161	0	0	0.250995632720254	1.06545852778452
Sim419	0.205948670714345	0	0.318538711266077	0	0	0.120825939200573	0.215529340460152	0.139157338358852	0	0.112268793156306	1.13734299491963
Sim420	0.0386934982306934	0.208238960270423	0.158978045984581	0.107322391231531	0.165083496484996	0	0.321683607797775	0	0	0.118198106508275	1.14224452563376
Sim421	0.206176338657052	0	0.495777369935885	0.066652499654297	0	0	0.122981757971178	0.108412033781588	0	0.235574075421811	1.07674944760806
Sim422	0	0	0.578539003352672	0	0.319887089315516	0	0.101573907331811	0	0	0.155335159989138	1.15607670810199
Sim423	0.0837304471799864	0.0453883812702213	0.564119771974005	0.250758664642645	0.0560027349331424	0	0	0	0	0.285151730831534	1.08789673377576
Sim424	0.197948361659827	0	0.201143113786637	0	0	0.19879968954854	0	0.402108835004995	0	0.0430330450451892	1.17512441586694
Sim425	0.172948415181986	0.389512696418434	0	0	0	0.0504117140706053	0.165808646803149	0.221318527525825	0	0.184859561556227	1.0898093476321
Sim426	0	0	0.385904362614817	0.187930974664271	0.0980808031127318	0.0751937767317616	0.141249363837631	0.111640719038787	0	0.167069822766149	1.12357548349475
Sim427	0.216320222418027	0	0.18671945034296	0.31940635428395	0.0190375574843395	0.00478658090804686	0.253729834562676	0	0	0.185913881718305	1.1411153565292
Sim428	0	0.0881566985902091	0.116237475273601	0.193853332762915	0.30002188005595	0.0941415485612528	0.207589064756073	0	0	0.240492536238638	1.09083896722671
Sim429	0	0.144736149318918	0.345814458872188	0.0466358964997081	0.20232099004276	0	0.00787965926940471	0.252612845997021	0	0.183574796983838	1.0996001025009
Sim430	0	0	0.195698390428646	0.253582709463085	0.447626264856511	0	0	0.103092635251758	0	0.190056376670815	1.15796529733783
Sim431	0	0.025184259458769	0.24064213296771	0.280262342595496	0.19152282505822	0	0.262388439919805	0	0	0.277171297153543	1.06573300165838
Sim432	0.0690162486983958	0.238645476469851	0	0	0.308723008508409	0.0883622487714964	0.145878490778161	0.149374526773688	0	0.105503255655268	1.15019954443866
Sim433	0.0336999007295899	0.128854605002532	0	0.0467797134058774	0.380975895666198	0	0.168105461976832	0.241584423218971	0	0.271593551738471	1.04325467973159
Sim434	0.255838601508255	0.0205745134570483	0	0.220747991788698	0.20046524945323	0	0	0.302373643792768	0	0.147588782834875	1.12471225120184
Sim435	0.0545080092840844	0.204303938755124	0	0.0642380149593455	0.0359184265280129	0.0128332121149618	0.562485834040375	0.0657125643180966	0	0.35333638837781	1.01974816927878
Sim436	0	0	0.407776199647973	0.168123063972727	0	0.0739945293714695	0	0.350106207007831	0	-0.0600604049144905	1.25816795948354
Sim437	0.0499674344556439	0.254151905087102	0.294365354707411	0	0.0796682316395592	0	0.321847074110284	0	0	0.0203281794608841	1.19439551031613
Sim438	0.101858565644483	0	0.21020726063826	0.327551061957508	0.211141286764662	0	0.149241824995087	0	0	0.221643264236698	1.11173083963504
Sim439	0	0	0.295625123999552	0.106759426702197	0.411951216284666	0	0.0815965386136064	0.104067694399978	0	0.208887306662111	1.11424596026236
Sim440	0	0.0283922176216827	0.396419502585559	0.114183381145888	0.321901680141254	0	0	0.139103218505616	0	0.211767855807716	1.11038069369417
Sim441	0.0247685464463449	0.0790846705347662	0.212873726750445	0.045199842311142	0.153607055673706	0.154410671847417	0.280979306951635	0.0490761794845427	0	-0.0636049871164554	1.24237594679346
Sim442	0.102484033553587	0	0.130513168774979	0.0804746211041861	0.235476905304182	0.116939703214365	0	0.334111568048702	0	0.153573014309215	1.115112783404
Sim443	0.182691858938975	0.113036837486177	0.198911111435255	0.155046537716341	0.350313654423252	0	0	0	0	0.265966419738036	1.09985733198268
Sim444	0.0475044905829263	0.0466007044747737	0.725819787414376	0	0.100637986168525	0.0691856211579988	0	0.0102514102014007	0	0.296237840801558	1.07768161126896
Sim445	0.046052736644083	0.394495611854833	0.102431081283673	0.16605144567027	0.175028303140084	0	0	0.115940821407056	0	0.115945224268082	1.16747930278839
Sim446	0	0.329878169791055	0.460517238704526	0	0.196797585075681	0	0.0128070064287381	0	0	0.223469931357593	1.12557127177596
Sim447	0.170203394830649	0	0.0951567510747572	0	0.203762196367593	0.195097355782702	0	0.335780301944299	0	0.210305327792934	1.08094809128053
Sim448	0	0	0.54808051668755	0.0229293993137727	0.115463527042838	0	0.198819084639295	0.114707472316544	0	0.115809076339202	1.13719417181002
Sim449	0.106501158003254	0.244529470433452	0.0757274288920086	0.121745663946235	0.19572251765483	0	0.25577376107022	0	0	0.210018753625287	1.08672353641017
Sim450	0	0	0.605717997959525	0	0.0925123772882699	0.0401277592566958	0.261641865495509	0	0	0.214024983542185	1.08814955618624
Sim451	0.364874856058766	0.264537364853127	0	0	0.156610385464806	0	0.213977393623301	0	0	0.0949905365355718	1.15920878564384
Sim452	0	0.327147523211365	0	0	0.161725579960597	0.0229415151782794	0.488185381649758	0	0	0.122748810376406	1.14406836936786
Sim453	0.435678924215957	0	0	0	0	0.111786499961736	0.173255329202194	0.279279246620113	0	0.0963224848617476	1.1503629132043
Sim454	0.0086535390833985	0	0	0.0826401998950184	0	0.425383973492044	0	0.483322287529539	0	0.0165584390151775	1.20536520734582
Sim455	0.135557385087526	0	0.114754700109646	0.0147200039211106	0.00738054132866699	0.0279044679976546	0.699682901555396	0	0	0.346822422458209	1.05222131528727
Sim456	0	0.24045814233387	0.0267553018113789	0.311436568548601	0	0.135713139597154	0.285636847708997	0	0	0.252978510193536	1.09856454122326
Sim457	0.137489611660353	0	0	0	0.13828262373639	0.498389780011666	0	0.225837984591591	0	0.272014749043955	1.07897433703476
Sim458	0.0609036618876197	0	0.251474559761529	0	0.279472439773361	0.00899061228985251	0.399158726287638	0	0	0.18500204472146	1.09810153019382
Sim459	0.143643342728887	0	0.627284358879626	0.0439805769950291	0.0263479699264546	0	0.158743751470003	0	0	0.201739368508777	1.10952055519719
Sim460	0.182073703931353	0.335190424485192	0	0.0534412372752166	0.309675953823022	0	0.0214652724989982	0.0981534079862182	0	0.0592325359674807	1.20496988109454
Sim461	0.210648669507551	0	0.209765315508266	0.0960910199217794	0.202368822538766	0	0.281126172523638	0	0	0.129619760795849	1.13390872607877
Sim462	0.0229258403713232	0	0.384446755975792	0.0958250629732246	0.000902166816528393	0.152985963666839	0.342914210196292	0	0	0.279830744340601	1.05367676781991
Sim463	0.156732335818747	0.196857770873101	0.0157911613958603	0.0155225242559094	0.244362964605268	0	0.370733243051114	0	0	0.164819516720406	1.1073093897893
Sim464	0.170402027999265	0.449669620114431	0.0253141933438144	0.0127716397665055	0.0653547242995554	0.0131842160283737	0.263303578448055	0	0	0.033240531217308	1.19266277129941
Sim465	0.127094216605751	0	0.218212747326854	0.161238176382914	0	0.101668447598114	0.391786412086368	0	0	0.188991876109001	1.12206659722499
Sim466	0	0.202672016398466	0.360764103441225	0	0.259905432835131	0	0.0773754957591749	0.0992829515660032	0	0.182626716252418	1.11363723137161
Sim467	0.093719414788379	0.252725932854551	0	0.0892257064248271	0	0	0.0527341027405114	0.511594843191731	0	0.183562822943719	1.10458149011723
Sim468	0.125251155813502	0.0349796291851973	0.210600141290209	0	0	0.199952312972593	0.187268879887098	0.2419478808514	0	0.155391272783446	1.10557906849795
Sim469	0.448880509164651	0.05613440893136	0.199584512567713	0.161946397500908	0	0	0.0317690166204699	0.101685155214898	0	0.0972483586813615	1.18507965582007
Sim470	0.153122300404005	0	0.456959009556415	0.153297023828182	0	0.115709832067214	0.120911834144185	0	0	0.173684130397005	1.1387123962869
Sim471	0.0145352675457068	0.0220020283396651	0.332745898273198	0.275457436067448	0	0.297693524209412	0.0575658455645711	0	0	0.229905089235363	1.13266738447818
Sim472	0.052486715684094	0.474465893921141	0	0	0.0515837616101486	0.0566779878441849	0.364785640940432	0	0	0.238377740184654	1.06944116745503
Sim473	0.211423903306792	0	0.0437733732130905	0.252269844509282	0.0475388179376755	0.103568395463016	0	0.341425665570143	0	0.115721199327282	1.15130211394594
Sim474	0	0.11593570572266	0.529162633507013	0	0.289704374089295	0	0	0.0651972866810322	0	0.254363330966805	1.09592598068422
Sim475	0.07906504200673	0.243971631283352	0.0699830647212217	0	0.256943630494941	0	0.131925827898635	0.21811080359512	0	0.0829401388700221	1.1441807736948
Sim476	0	0.0343211277330385	0.300229605201424	0.0383384946469145	0.265584962713194	0.147626327959033	0	0.213899481746395	0	0.253682667617276	1.0733475794484
Sim477	0	0	0.0468639781580404	0.37784258483167	0.242676279916743	0.138281344227377	0	0.194335812866169	0	0.202442709673835	1.13408074355795
Sim478	0.0482891127763376	0.0178048866561976	0.283190091132867	0.185688496564789	0.200315478934779	0	0.26471193393503	0	0	0.255233787857297	1.06607139150859
Sim479	0.275885322226175	0.0821898069585376	0.246997763508905	0.0597115932033911	0.116363515530665	0	0.139693051112991	0.0791589474593355	0	0.173138287536239	1.10576381695773
Sim480	0	0.262089074150489	0.264896176897371	0	0	0.101455945998405	0.371558802953735	0	0	0.131595660654518	1.13975043094999
Sim481	0	0.141708994230753	0.50165546886395	0	0.356635536905297	0	0	0	0	0.268302051940233	1.11013547364106
Sim482	0	0	0.537116678188309	0	0.23884551342508	0	0.137974618109042	0.0860631902775689	0	0.303280608305477	1.02791038574214
Sim483	0.0180100647007242	0.19196415509546	0	0	0	0.144345165440442	0.397364560159331	0.248316054604043	0	0.219847124766039	1.0855818187416
Sim484	0.0406613845793852	0.114210874171318	0.0356546657724537	0	0.414603746390502	0	0.11826924486736	0.276600084218981	0	0.237590790265558	1.0691418022247
Sim485	0.110092635972032	0	0.163693549854398	0.46147446320984	0.240505388559127	0.0242339624046036	0	0	0	0.165682798887628	1.19449463462986
Sim486	0	0.235645836946739	0	0.201884862448257	0.0738642059658666	0.178081336309103	0	0.310523758330034	0	0.0544590061780623	1.18697250354431
Sim487	0	0.151850371612665	0.298162601360235	0.0549365366706035	0.330900494891067	0.00312771384944708	0	0.161022281615983	0	0.0788027040551279	1.19074499452541
Sim488	0.232454129660295	0	0.207358161353943	0.21847632328541	0	0.224755455653357	0.116955930046996	0	0	0.224024001292138	1.11070420580822
Sim489	0.16705285455557	0	0.067913088930282	0.092467999395936	0.270167194280225	0	0	0.402398862837987	0	0.199608927568449	1.08259523818297
Sim490	0.144758821544256	0	0.299632528431881	0.0652237371368599	0.238243678335912	0	0.0577574291466573	0.194383805404435	0	0.12293629123417	1.13315189518024
Sim491	0.173073753730829	0	0.416658077806554	0.0707522746966283	0.123948576907958	0.0108416640659426	0.146413822216927	0.0583118305751611	0	0.262203117844048	1.05338834183733
Sim492	0.28847944269927	0.269781845536275	0	0.118371460295284	0.0838056878454615	0.232838029356689	0	0.00672353426702025	0	0.189270782708086	1.1512345058918
Sim493	0.0120204730287706	0.256727712515383	0.0801456750775178	0.0529647340582284	0.180979854756769	0	0.41716155056333	0	0	0.04780164648774	1.18351795649243
Sim494	0.0400917855482688	0.0978516063722588	0	0	0.143991131652277	0.349283002410024	0.368782474017171	0	0	0.188551996267039	1.11295796151512
Sim495	0	0.27024365706547	0	0	0	0.343596283120284	0.226386591869629	0.159773467944616	0	0.0491467623827038	1.18188338996827
Sim496	0	0.134636242798494	0.140773801291285	0	0.158951233019354	0	0.287774457165813	0.277864265725055	0	0.143824255361134	1.10949383290684
Sim497	0.109388873803234	0	0.270323490444345	0.150888779713365	0.196174025580711	0.238920546524747	0.0148333445942571	0.0194709393393414	0	0.178864073952907	1.15972498803959
Sim498	0.0818860494114829	0	0.153302294548031	0.101028672319248	0.0647725742104161	0.420083257834941	0	0.178927151675881	0	0.147841235712816	1.15645342886073
Sim499	0.349831683489338	0.0410180500356874	0	0.0124140423542578	0	0.329059786128167	0.0664433095123419	0.201233128480207	0	0.194372548096201	1.1023628753186
Sim500	0	0.0256708092582472	0.501230715577189	0.0570671015486437	0.122295018773284	0	0	0.293736354842636	0	0.0598698159903619	1.1745931912315
