Mixture	B.cell	Dendritic.cell	Macrophage	Monocyte	Neutrophil	NK.cell	T.cell	Basophil	P-value	Correlation	RMSE
Sim374	0.407892976910222	0.0295539640817263	0.143943707805282	0	0.252913687897941	0.165695663304829	0	0	0	0.227507891591299	1.12233431423229
Sim375	0	0.156084758063883	0.138395307060587	0	0	0.00612216156143552	0.330974822591276	0.368422950722819	0	0.149233563691567	1.10519314290643
Sim376	0.0199968304274734	0.377088433722936	0.196652224032909	0	0.0986857322157627	0.163231955323999	0	0.144344824276919	0	0.152927347080493	1.14403709228678
Sim377	0.357658598749691	0.102585057034601	0.0920979334865272	0.130824352462202	0	0.15171847510228	0	0.165115583164698	0	0.144250089854123	1.14294931103211
Sim378	0	0.313076057057576	0.018493088983076	0.0239151732019186	0.015247015317737	0	0.184020321164391	0.445248344275302	0	0.012147405405534	1.19127338500944
Sim379	0.577917898699434	0.0372318426323493	0	0.124249967530234	0.228957340478487	0.0316429506594952	0	0	0	0.263459711843773	1.10139525186059
Sim380	0	0.31103808355524	0.126094912240521	0	0.0173064996027767	0.0675909668834339	0.240943838051499	0.237025699666529	0	0.241374129256875	1.06358153178025
Sim381	0.434735099669129	0	0.0299205065285928	0.130757928820659	0.0774410561433442	0.035540281582184	0	0.291605127256091	0	0.181762232933433	1.10749252380948
Sim382	0	0.201830900805039	0.242466806418395	0	0.180166778435972	0.0990130353101023	0.250584366108551	0.025938112921941	0	0.211364429622433	1.12203563343029
Sim383	0	0.05788227973763	0.272132893336145	0.0231393534091254	0	0	0.204213748388922	0.442631725128177	0	0.0823083499298549	1.15635622391881
Sim384	0	0	0	0.153053478718067	0.31792731736247	0.144212424814018	0	0.384806779105445	0	0.339272383587142	1.05166182036218
Sim385	0.388339058731698	0.211995734669393	0	0.0816573222183143	0.162486951753405	0	0.0228971431286002	0.132623789498589	0	0.169383736306915	1.13467962476316
Sim386	0.172748677486218	0.220116971160302	0	0	0.0537115661402886	0	0.142658376329719	0.410764408883473	0	0.207216694950418	1.07904791504989
Sim387	0.20503660828639	0	0.0463351496259068	0	0	0.250564209494158	0.152375480241044	0.345688552352501	0	0.235341348355492	1.06820313191277
Sim388	0.180162338801017	0.268672154353949	0	0.251773634488897	0.151863948765256	0.147527923590881	0	0	0	0.132218230735447	1.1910861151615
Sim389	0.382238529692535	0	0.528310283723899	0	0	0	0.0275150370658563	0.0619361495177099	0	0.227349160871923	1.12639511599905
Sim390	0	0.118786205230374	0	0.184368698095207	0	0.237924161487178	0.23479434133701	0.224126593850232	0	0.165053455705063	1.12557135104036
Sim391	0.00776041926650247	0.279817476010675	0.0306323938824459	0	0	0	0.322082709137486	0.359707001702891	0	0.124198342728202	1.12244479397039
Sim392	0.118735332680522	0.213593092450119	0.217346709747745	0	0	0.100610725476527	0.094344430327968	0.255369709317119	0	0.171603071980384	1.10611185662274
Sim393	0	0.214952398010342	0.227355533195139	0.340781877288477	0	0	0.133636137918315	0.0832740535877262	0	0.137365744226588	1.17839430792205
Sim394	0.137049437305164	0.0822992716502916	0	0.120875985472295	0.292828418409452	0.197674657244148	0	0.169272229918649	0	0.171669205288611	1.14579413290057
Sim395	0.431977224209605	0	0	0.120044509004711	0.126276883535857	0.0841834667668032	0	0.237517916483023	0	0.196103850504105	1.10541730334621
Sim396	0.33509762800807	0	0.194792579356775	0.114112907753111	0	0.0276799518268586	0.0590995985666037	0.269217334488581	0	0.188760757720918	1.09844124942261
Sim397	0.181837206197426	0.0486690097679381	0	0.0347927564565999	0	0	0.568994885531527	0.165706142046509	0	0.222545655797696	1.09785494606129
Sim398	0.198779969807877	0	0.150822606363444	0.14011341063964	0.182710992532281	0	0.172553503246314	0.155019517410443	0	0.226617059294447	1.09333357574658
Sim399	0	0.159766710312249	0	0.212292206578311	0.0696180661911301	0.182342987779	0.274785850814863	0.101194178324447	0	0.218894699108891	1.10888245790798
Sim400	0	0.156340664950003	0.359754079721863	0.0615613373421028	0.148412931060411	0.218216651365834	0	0.0557143355597862	0	0.147090751217332	1.17470447384905
Sim401	0.157640167202499	0	0.114734089696499	0.17385820296793	0.0939567353983557	0.148803826563668	0.165181297289813	0.145825680881236	0	0.214358619290033	1.10012143220225
Sim402	0	0	0	0.187600440279674	0	0.314784299264319	0.16335735827409	0.334257902181916	0	0.0733788976092221	1.18035639064877
Sim403	0.0658493262785664	0.222680347275435	0.174241786618964	0.198492150164384	0.155294691361015	0	0.183441698301636	0	0	0.226848894980115	1.11988173709249
Sim404	0.217729525645194	0.564702086523025	0.0694871772404354	0.0182191964990465	0.1298620140923	0	0	0	0	0.150851415437927	1.18808121372606
Sim405	0.140294480904637	0.160669921300375	0.0706775899826208	0	0.254112418072973	0.133528288295665	0.0894793496988236	0.151237951744905	0	0.224743258732706	1.0986425004168
Sim406	0	0	0.188672857943118	0.0440865431343663	0.121692072143622	0.645548526778894	0	0	0	0.224948180551729	1.19455533129706
Sim407	0	0.173749583191339	0	0.151877650629954	0	0.32865095893848	0.0347950904131588	0.310926716827068	0	0.269599011941398	1.05629707783768
Sim408	0.136594522615497	0.190625752765309	0.053081594845992	0	0.0842255676848964	0.0358762621994184	0.19018616970052	0.309410130188367	0	0.236601489192725	1.06209619122326
Sim409	0.0703994846425221	0.249018220647713	0	0	0.0469277882107888	0.101761623353912	0.295743657387765	0.236149225757298	0	0.22968775157609	1.07407326620679
Sim410	0	0.10455148141892	0.38631662939315	0	0.348237445961284	0	0	0.160894443226646	0	0.263221212138481	1.10938946560027
Sim411	0.0737237420664376	0.0131730531027895	0.00739489522592831	0.062631576190932	0	0.517425475075175	0.0401527123706856	0.285498545968052	0	0.142871059883125	1.17209770376022
Sim412	0	0	0.0479028270921359	0.058637894100496	0.0406603380950717	0.0946503879407196	0.246584173414405	0.511564379357172	0	0.206955457589194	1.08676027211463
Sim413	0	0.241106969222796	0	0.177146751833869	0.113162213127729	0.143665163578551	0.147076396944543	0.177842505292513	0	0.26488506670109	1.06351856806738
Sim414	0	0.251367403219086	0.250772591882787	0	0	0.410792917320438	0.0484972604227569	0.0385698271549311	0	0.0830436528574363	1.24789094270246
Sim415	0	0.233404140198031	0.0375254394026971	0.115474974900317	0	0.00618188069811497	0.106391053151229	0.501022511649611	0	0.348492595000086	0.993256421632901
Sim416	0.0535458793043698	0	0.286354459112596	0.16553163370671	0.116388185667505	0.134237481342192	0.111760073669247	0.13218228719738	0	0.0893743313391101	1.19099210678146
Sim417	0	0.00405525526896664	0.0706528764423266	0.231280348549492	0	0	0.305401248238001	0.388610271501214	0	0.176087076757395	1.10054978967713
Sim418	0.252868182193055	0.100022343811902	0	0.113631482036563	0	0	0.178351721478459	0.355126270480022	0	0.108849661474403	1.134118605537
Sim419	0.132009394483127	0.10516373643501	0.233461909628852	0.071708305023271	0.131738754540068	0	0.325917899889672	0	0	0.0672836923143008	1.22101909152323
Sim420	0	0.427491786810092	0.147253848225642	0	0	0.118377973117994	0.100361626824657	0.206514765021614	0	0.239115611567668	1.07582257117513
Sim421	0.025797766401553	0.0406022229114318	0	0.113778852888073	0.172635623422769	0.178406573910647	0.0922032015266337	0.376575758938892	0	0.333175298448785	1.01823681662018
Sim422	0.159798205965257	0.180888347994438	0	0.0476855914626524	0.166443812821793	0.0777252179063577	0.0597396743411343	0.307719149508368	0	0.306220962325157	1.02900671040196
Sim423	0.135488696261943	0.0774383227120296	0.0829030300828166	0.109429187748145	0.420564648050694	0.109176077423002	0	0.06500003772137	0	0.0900310517347018	1.22962505796875
Sim424	0.0934474666427392	0.258997999750572	0	0	0.0240511056747169	0.168869133625408	0.296566146512641	0.158068147793923	0	0.0700179970050456	1.19392075824216
Sim425	0.241728768729914	0.17008143190846	0.0657525795528208	0.099645279292659	0.0532177488460539	0.0430262114352613	0	0.32654798023483	0	-0.0213428511437261	1.21830574355969
Sim426	0.634328878548558	0	0.221947383895537	0	0.111373678445665	0.0239768892650723	0	0.00837316984516781	0	0.183241952184793	1.15441604095445
Sim427	0.0349827592610078	0.0187642295272551	0	0	0	0.243220771178129	0.164211054779528	0.53882118525408	0	0.344332183382851	0.999001134003439
Sim428	0	0.21957095138725	0.109132619463319	0.102313746257522	0.271669085460651	0	0.297313597431258	0	0	0.185525660466598	1.15001144649237
Sim429	0.048415293270174	0.138702844947098	0	0.261186786496373	0.239029439565133	0	0	0.312665635721223	0	0.306573884127702	1.05989866967288
Sim430	0	0.0444880253143682	0.163800886975474	0.147399388828436	0.0747716866645041	0.0136482858302979	0.221089315961961	0.334802410424959	0	0.312208755668301	1.0192758612012
Sim431	0.438317905522382	0.0858918487806831	0.117795355448149	0.0165522086707759	0.246666609427504	0.00615985373442283	0.0886162184160822	0	0	0.175959600208488	1.15541701380292
Sim432	0.135401096917195	0.0397954610701766	0	0.115128951290178	0	0.235566646701109	0.14686320698726	0.327244637034082	0	0.289730485175839	1.032942803374
Sim433	0	0.494032613158361	0.0102143243370465	0	0.042086251411484	0.00306772935195623	0	0.450599081741152	0	0.342123219249873	1.00548199762091
Sim434	0	0.185353257508557	0.119862238832469	0	0.0215689267025083	0	0.488448163702752	0.184767413253714	0	0.130042491157293	1.14166673469761
Sim435	0	0	0.0763076400859691	0.273376130912522	0.240315272850493	0.112336563278266	0.29766439287275	0	0	0.206024749161401	1.14086963107879
Sim436	0	0.0354611165565821	0.0594676251565142	0.0909711729041204	0.509216815211548	0.304883270171235	0	0	0	0.1364803300302	1.22897213285491
Sim437	0.269158667763817	0.144311642339888	0	0.124443087698577	0	0.173716141577693	0	0.288370460620026	0	0.23817294716979	1.06649066735853
Sim438	0.258771855012832	0.0345416314666325	0.0818958354254567	0.123137879861921	0	0.0741993146891416	0.289447705739289	0.138005777804727	0	0.113937847532955	1.16362408553119
Sim439	0.216238362399831	0.0486114755867822	0.192602366384639	0	0.246245958396533	0.180042900329429	0.116258936902785	0	0	0.187774430627194	1.14754186076577
Sim440	0.291011447835015	0.180651505751063	0	0.105921588411724	0	0	0.144408708551111	0.278006749451088	0	0.245977738494668	1.05712084509924
Sim441	0.347985610813759	0.172676967629649	0.132983771823734	0	0	0	0.00363921507544706	0.342714434657412	0	0.0893522146304908	1.14827683922553
Sim442	0.110815493235253	0	0.382223873297348	0	0.174381880745983	0	0.284869675444109	0.0477090772773063	0	0.186357787106033	1.13815161476731
Sim443	0.335364546636439	0.0900963242109191	0	0.215149530465897	0	0.0457038561053729	0.187535279089522	0.126150463491849	0	0.0664653327290205	1.1986789792021
Sim444	0.168569793018226	0.0469369433569998	0.0849293408324019	0	0	0.182994171595559	0.100947430148265	0.415622321048549	0	0.328632686032573	1.00043953245916
Sim445	0.317738060607167	0	0.0154146708908424	0	0	0.200612264159718	0	0.466235004342272	0	0.31166954967209	1.01710657681451
Sim446	0	0.180889060575284	0.150054979468395	0.186595744756456	0.313614006242516	0.168846208957349	0	0	0	0.217683937425821	1.13945733752573
Sim447	0.32073273167466	0.204817896825494	0.158467553361274	0	0.315981818138573	0	0	0	0	0.0795787670786021	1.22538851498204
Sim448	0	0.13452637268741	0.404948720448247	0.136358689276886	0.0779594832910552	0.0925712241536284	0	0.153635510142774	0	0.224397395809031	1.11036617039434
Sim449	0.405616861992911	0	0.101081318205637	0	0.180095097537408	0.0254400124447142	0.114605136918892	0.173161572900439	0	0.259794631563874	1.06791325618602
Sim450	0	0	0.229005620929787	0	0	0.200503652912485	0.342951818857581	0.227538907300148	0	0.174190512389483	1.11734471663189
Sim451	0	0.0121936896055453	0.193936939593404	0.0464801531496396	0.291042062617529	0.129716211621409	0.326630943412474	0	0	0.197585724135276	1.14384743232464
Sim452	0	0.190643341128899	0	0.0697328513472577	0.207481921163144	0.023600446860815	0.0225562459976228	0.485985193502261	0	0.332197491431439	1.04027723406767
Sim453	0	0	0.211858849165292	0	0.124425044563093	0.189492000491088	0.146647805272306	0.327576300508221	0	0.288189665285148	1.04171168586212
Sim454	0.272213074155488	0.166704416398265	0.119500345965934	0	0.27425264547067	0.108076358710563	0	0.0592531592990781	0	0.0998474766929919	1.19446519670889
Sim455	0.0830057758072765	0	0	0	0.172946280433201	0.224857449602733	0.407872323557962	0.111318170598827	0	0.145644400983412	1.16569968869525
Sim456	0.196410287826024	0.287881856580638	0.0200990625982041	0	0.24551668607732	0	0.250092106917813	0	0	0.224576482434537	1.12548641829479
Sim457	0.180865897644122	0	0.170557783850897	0.311207022545788	0	0.141658691954196	0	0.195710604004997	0	-0.0087309370082906	1.24575906236237
Sim458	0	0	0.24617562310861	0.0404308253173557	0	0.0865709036963879	0.271069528573989	0.355753119303657	0	0.0896088099034045	1.14946193338499
Sim459	0	0	0.107835430999331	0.0233240472158051	0.125269986040899	0.122094401822044	0.436734335525752	0.184741798396169	0	0.149693170478717	1.13609670379648
Sim460	0.0118268630336955	0.0936588078682683	0	0.0126981035384253	0.0123840290087202	0.351846988774765	0	0.517585207776126	0	0.351996446998696	1.00250562702502
Sim461	0.0616802702467842	0.174974690624418	0.017623954988582	0.0399709000604041	0.0775291438317332	0.099773477390546	0	0.528447562857533	0	0.368164820268208	0.990795573662384
Sim462	0.198922089151529	0	0.164054795938808	0.224978566054058	0	0	0.275620964906644	0.136423583948962	0	-0.000678734099384781	1.23381789563823
Sim463	0.253601634619299	0	0.087260631476571	0.162899349985407	0.101877228537557	0	0.201133433546607	0.193227721834559	0	0.223888951153769	1.08480956149213
Sim464	0	0.0858823478473938	0.0480974848406688	0.119366083695983	0.053396349532155	0.231377453422497	0.163370325089749	0.298509955571553	0	0.110184957853316	1.14919898706263
Sim465	0	0.291879712901857	0.0376084764006932	0	0	0.209320999091828	0.0987107650711525	0.362480046534469	0	0.194610787430161	1.08829128533643
Sim466	0	0.0568696461520835	0.25755807853891	0.266304638204322	0	0	0.223815132478687	0.195452504625997	0	0.105358176725264	1.16864713921669
Sim467	0.14437479412096	0	0.108469604034173	0	0.101008569630414	0.0493596231433031	0.275172572704053	0.321614836367097	0	0.301267280761971	1.02226107414864
Sim468	0	0.201938439284864	0.201879769845726	0.0953436419610963	0	0.0171331142763667	0.421428822516481	0.0622762121154663	0	0.124772077457929	1.17546087269943
Sim469	0.215200871661054	0	0.090547989618553	0.228341693695323	0	0.0127511918045268	0.293760983072389	0.159397270148154	0	0.178874226221684	1.11868322328467
Sim470	0	0.250291353100596	0.0251555384580623	0	0	0.168544857343605	0.340611688379352	0.215396562718384	0	0.219705477811212	1.08762406786516
Sim471	0	0.201042042986554	0	0.169616509614074	0.160393307188214	0.209164883895654	0.0585401048163387	0.201243151499165	0	0.0950934111718613	1.17717989898743
Sim472	0.115245269790079	0.290392396261477	0.393218422896753	0.142601449412187	0.0049013138528581	0.021662579067785	0	0.0319785687188604	0	0.20271347936444	1.14730255466224
Sim473	0	0.0603534014817674	0.0890965716994932	0.165234495640132	0.117947004166912	0.114131261591314	0.190643068994458	0.262594196425923	0	0.198582909226662	1.09868613989106
Sim474	0	0.0559275256071486	0.12316820773956	0.00163169272592417	0.344387638097551	0	0.459687748253103	0.0151971875767133	0	0.246937233887595	1.11217697788253
Sim475	0.0692969148174875	0.0724778186132268	0.0461503515839815	0.123744635201891	0	0	0.404497929612591	0.283832350170822	0	0.0937159989510604	1.14665266502753
Sim476	0.235218263989151	0.119543361270723	0	0.014978307511655	0	0.0102213995973451	0.310082978400188	0.309955689230938	0	0.175227456751578	1.09654392047942
Sim477	0.251653274386105	0.210499382362523	0	0.413254469441998	0	0.0963183426696342	0	0.0282745311397396	0	0.1337075456735	1.19783623046828
Sim478	0	0.113773977146715	0.0898600313951223	0.571609038070658	0	0.0793685951901794	0.0676651695998675	0.0777231885974574	0	0.123309231480348	1.21279138659159
Sim479	0.237211761122472	0.180149321684885	0.129484375218409	0	0.0116480085140893	0.128938561858276	0	0.312567971601869	0	0.0932271969812124	1.14847395508824
Sim480	0.384825201913966	0	0.271067093099566	0	0	0.0335486307212605	0.281772813759133	0.0287862605060745	0	0.0814140366229633	1.21889836510558
Sim481	0	0.178304279440223	0.0154203371592692	0	0.121702881872353	0.293652502107783	0.206949270348274	0.183970729072098	0	0.260618063277786	1.07267182010261
Sim482	0	0.360166038766826	0.163165347427785	0	0	0	0.203688171431344	0.272980442374045	0	0.167390618633687	1.10703053538835
Sim483	0.323480407816352	0.0761073878330145	0	0.168507073705832	0	0.105281948554859	0.10060573933029	0.226017442759653	0	0.168861937352379	1.11551565894323
Sim484	0	0.140698096678718	0.0693392045658895	0	0	0	0.289297958531519	0.500664740223874	0	0.196202060608597	1.08092617805755
Sim485	0	0.264976149260786	0.0630840564861265	0	0	0	0.347304227601377	0.32463556665171	0	0.191616418343311	1.08391799388381
Sim486	0.388225264035032	0	0	0.0457873724977161	0.146200268812377	0.359735139328756	0	0.0600519553261191	0	0.230956630404989	1.12601989855796
Sim487	0	0.493904516603272	0.212022067626424	0	0	0.231154411422048	0	0.0629190043482557	0	0.14956212800392	1.17968985969621
Sim488	0.0666259438492927	0.225246960363224	0.150621916220212	0	0	0	0.200752347474881	0.356752832092391	0	0.309724683193941	1.00873836309099
Sim489	0.137574447068758	0.25685596181207	0	0	0.173994924891129	0	0.0279915090060463	0.403583157221996	0	0.318739183606535	1.02857596718322
Sim490	0.223887160965682	0.169432657369069	0	0.239692041306361	0	0	0.0163646248953999	0.350623515463488	0	0.29871335659064	1.02797668662478
Sim491	0	0.142079708480995	0.354543947011727	0	0.0994570405822391	0.0941377359034587	0.130764803671236	0.179016764350343	0	0.109938389222464	1.16466997994887
Sim492	0.0964462964446374	0.147609717017667	0.206740784045109	0.0754790179550232	0.022318146938227	0	0.172667839465657	0.278738198133679	0	0.2680654676807	1.04320707005299
Sim493	0.371750833705578	0.0145191694534973	0.173169732911518	0	0.240381805974091	0.200178457955316	0	0	0	0.197509288684926	1.14411040310116
Sim494	0.233992084541458	0.186183284439096	0.0967249386160757	0	0.150550517948009	0.291617368713934	0.0409318057414281	0	0	0.0325167158256632	1.25964000482539
Sim495	0.138848605405602	0	0	0.0503016647824844	0.0950694619885762	0.0982390043027442	0.342937596076444	0.274603667444149	0	0.185927806323471	1.10124958242991
Sim496	0.322679468935988	0.150750433838494	0.208069374823468	0.0063788685137895	0	0	0.0873552675402464	0.224766586348014	0	0.221582316369732	1.07774823126026
Sim497	0.244411245755912	0.0653784722570636	0.197716193947641	0.0521684018153201	0.228301176820656	0.212024509403407	0	0	0	0.196751620309272	1.1434250724685
Sim498	0.0019237402422436	0.132589622196534	0	0.21701064276636	0.344778472504251	0.144959639841119	0	0.158737882449492	0	0.167803919585603	1.16634216601793
Sim499	0.164387928611688	0	0	0.117367767622309	0	0.00387461630129543	0.414524920976497	0.299844766488211	0	0.223412794215924	1.06992920149624
Sim500	0	0.279988922405663	0.0475090549566597	0.205394272298443	0	0.0661857560669774	0.268423302344097	0.13249869192816	0	0.177432904181969	1.12676581969761
