betahat	betasim	difs	Method
0.303453194707462	0.274432387094018	0.029020807613444	CIBERSORT
0.00559750797346979	0	0.00559750797346979	CIBERSORT
0	0	0	CIBERSORT
0.278074076841463	0.208237948046939	0.069836128794524	CIBERSORT
0.00056985893798523	0	0.00056985893798523	CIBERSORT
0	0	0	CIBERSORT
0	0.316763864834489	-0.316763864834489	CIBERSORT
0	0.272033844579744	-0.272033844579744	CIBERSORT
0	0.336217672827744	-0.336217672827744	CIBERSORT
0.716981809197167	0.681614693008143	0.035367116189024	CIBERSORT
0.100033379949084	0	0.100033379949084	CIBERSORT
0.0902366445218386	0	0.0902366445218386	CIBERSORT
0.0625220507801855	0.168191367099625	-0.10566931631944	CIBERSORT
0	0	0	CIBERSORT
0.0656425309082601	0	0.0656425309082601	CIBERSORT
0	0	0	CIBERSORT
0.0318730270127196	0.319320397622193	-0.287447370609473	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0.0775602309154985	0.272135681824429	-0.19457545090893	CIBERSORT
0.101184290638247	0	0.101184290638247	CIBERSORT
0.122542629943025	0.272974509146248	-0.150431879203223	CIBERSORT
0.0716472034968076	0	0.0716472034968076	CIBERSORT
0.178617915155754	0.0930719677373029	0.0855459474184511	CIBERSORT
0.267637800294191	0.318821789769713	-0.051183989475522	CIBERSORT
0	0.118520986724787	-0.118520986724787	CIBERSORT
0.177275589959061	0	0.177275589959061	CIBERSORT
0	0.192779950698792	-0.192779950698792	CIBERSORT
0	0	0	CIBERSORT
0	0.156631245449218	-0.156631245449218	CIBERSORT
0.159655787989203	0	0.159655787989203	CIBERSORT
0.278131422073697	0	0.278131422073697	CIBERSORT
0.134131152241703	0	0.134131152241703	CIBERSORT
0	0.230969638356956	-0.230969638356956	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0	0.410523978692566	-0.410523978692566	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0.0076347767426747	0.179665930263528	-0.172031153520853	CIBERSORT
0	0	0	CIBERSORT
0	0.249270518658115	-0.249270518658115	CIBERSORT
0.0819946886939776	0.385610261488702	-0.303615572794724	CIBERSORT
0	0	0	CIBERSORT
0.441153971267816	0.499469919626266	-0.05831594835845	CIBERSORT
0.0692173001224886	0.142075714642168	-0.0728584145196794	CIBERSORT
0.03492791468298	0	0.03492791468298	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
0.00445334840724125	0.240815129511523	-0.236361781104282	CIBERSORT
0	0	0	CIBERSORT
0	0	0	CIBERSORT
