Mixture	B.cell	Dendritic.cell	Macrophage	Neutrophil	T.cell	Basophil	Monocyte	NK.cell	P-value	Correlation	RMSE
Sim371	0	0.0959991805343815	0	0.34321498712043	0	0.380878982288014	0.0717917294890075	0.108115120568167	0	0.142202534426875	1.1301148603494
Sim372	0.0978796798059403	0.127908260619584	0.234122602413231	0.127775796453729	0.169121429365952	0.155139011857391	0.0880532194841728	0	0	0.448420504825064	0.898802528932173
Sim373	0.416883895066178	0.222388885951064	0.0190906611372769	0	0.169855432892231	0.118979107324883	0.0528020176283679	0	0	0.193673662218614	1.03555609037464
Sim374	0.140773082428557	0	0.0923611497441409	0	0.257664216372883	0.0551645676939588	0.20433867608852	0.24969830767194	0	0.285415093030958	1.01719763064603
Sim375	0.060865610300542	0.282058037169743	0.076809872795109	0.276417532306737	0.068450752222194	0.0961559585918527	0	0.139242236613822	0	0.148840614083021	1.08857899764831
Sim376	0	0	0	0.46665644983477	0.00624541031932939	0.138434540112318	0.253884220449683	0.1347793792839	0	0.154921359543402	1.11593895487182
Sim377	0	0.200231898052355	0.052266128609422	0.113490459213344	0.115313057666295	0	0.266464039300892	0.252234417157693	0	0.249250803436344	1.04136738134669
Sim378	0.071310071002108	0	0.162414963027288	0.46002996001849	0	0.206897592320312	0	0.0993474136318018	0	0.254963731972741	1.04856512565345
Sim379	0	0.109139604825922	0.442720828929288	0.0196636746520039	0.0552542258180864	0.324560864131485	0.0486608016432153	0	0	0.289237962509455	1.02813497659167
Sim380	0.211202834279698	0	0.177546035055217	0.322214175081059	0.0998759242923462	0.132147430336825	0	0.0570136009548554	0	0.0880268692814772	1.10258592396266
Sim381	0	0.490695545603653	0	0	0	0.399095146112264	0	0.110209308284083	0	0.157294632819821	1.12401110630252
Sim382	0.0332922782687527	0	0.609017756432603	0.298058691058914	0.05963127423973	0	0	0	0	0.353771593579762	1.01381705660988
Sim383	0.0125627149884723	0.00768039682742987	0.099878702860117	0	0.296594571935254	0.226983836155701	0.320116537391667	0.0361832398413584	0	0.0192740377866091	1.16032511326027
Sim384	0.39640614374185	0	0.104224697091337	0.155461023441572	0	0.0665597792944942	0.107941268915899	0.169407087514848	0	0.13552067785824	1.06607657193085
Sim385	0.06033106751927	0.274092928023513	0.0691682410427422	0.127776370972011	0	0.420134264566482	0	0.048497127875982	0	0.248506108903257	1.04851884674628
Sim386	0.222658782287104	0.0494255606899417	0.0247333606439197	0.587540826322199	0.0340956082522231	0.022279666526345	0	0.0592661952782672	0	0.242590660987618	1.07490529076128
Sim387	0	0.157970694369709	0	0.271176981844153	0.0460103809220375	0.0881214594574783	0.155601144425457	0.281119338981165	0	0.170322834513633	1.08715827344961
Sim388	0.51098939839605	0.0133507473908137	0.198795334650888	0	0	0.247323872234629	0	0.0295406473276191	0	0.246849808235791	1.02604278407621
Sim389	0.177583039372231	0.216107207404365	0.165928986605735	0.205925007880778	0.062985225122013	0.171470533614878	0	0	0	0.360312559998549	0.959941603707723
Sim390	0	0	0.359493322305988	0	0.143825398343287	0.496681279350726	0	0	0	0.337096254888061	1.0096792623164
Sim391	0.391743693935252	0	0.306956146089656	0.00430990365484426	0	0.0889674463682413	0	0.208022809952007	0	0.244955162033056	1.02142080981194
Sim392	0.0796880337151068	0.049459054939965	0.263170966051893	0.40872809623948	0.00262548215354785	0.196328366900007	0	0	0	0.28081879766934	1.04193612899668
Sim393	0.0420360043602763	0.135666029115748	0.131998726698686	0.219596133027212	0.125515280528116	0.18273949564324	0.162448330626722	0	0	0.209613331306564	1.0442723608188
Sim394	0.121602880918397	0.272345201556083	0	0.360229121970571	0.060884818846985	0.0566846848722525	0.0822023068143423	0.0460509850213698	0	0.330264126586788	0.98676957452053
Sim395	0.0940548333080147	0.168571541709509	0.129720520912337	0.142387590312424	0.242165512897553	0.155468954099454	0	0.0676310467607084	0	0.411470115316045	0.920681431181329
Sim396	0.0120627374372992	0.152203061399873	0.0764068509212465	0.226956418373245	0.0708346351841252	0.275886838382591	0	0.18564945830162	0	-0.0251467868632942	1.18660195494991
Sim397	0.534441292489054	0.0257532904566615	0.124660117374919	0.249129711712739	0.0327003577204029	0	0	0.0333152302462239	0	0.179809928318907	1.08415246742478
Sim398	0.125870884792507	0.261055566085694	0	0.178405895243445	0.00972791383511315	0	0.121367733020181	0.303572007023059	0	0.270439833222995	1.01909673491418
Sim399	0.244349918790427	0	0.122289606746732	0	0.125777248044009	0.160488776569232	0.245021204148637	0.102073245700963	0	0.210480777564524	1.02684580359649
Sim400	0.0396388202758721	0	0	0.396045163280002	0	0.140810514102046	0.276272277712949	0.147233224629132	0	0.168517019845476	1.09387542687466
Sim401	0.280100597049969	0	0	0.227894852546251	0.0652780087056718	0.0130350370749385	0.174873404812373	0.238818099810796	0	0.203709362383294	1.03345007164154
Sim402	0.00319015936054252	0	0.295074262768312	0.232113013504511	0.233969298854621	0.172351639300601	0	0.0633016262114124	0	0.184214785534276	1.0690585352284
Sim403	0.0193309791899149	0.000991806583776465	0.0947638424554599	0.621743457873877	0	0.00498244083629279	0.235286725562661	0.0229007474980181	0	0.315602675602959	1.05272752141256
Sim404	0	0.142369503905136	0.264428950010604	0	0.420043312364413	0.107169875332626	0.0659883583872203	0	0	0.339696522722937	0.980950954369531
Sim405	0.0937309555528773	0.528348921078029	0	0.116237825031987	0	0.178572327032979	0.0690593009664498	0.014050670337678	0	0.0930141435990949	1.1372202787583
Sim406	0.161090152244477	0	0.419785553980611	0.279110626190146	0.118449735121542	0.0215639324632237	0	0	0	0.277803879650169	1.02777929770467
Sim407	0.0367784656692165	0.000622801768737772	0	0.9443681358854	0	0	0.015273906980562	0.00295668969608414	0	0.354398958207294	1.12713575436851
Sim408	0	0	0.361532492797278	0	0.265611853698369	0.22708591789436	0.077870195667967	0.0678995399420262	0	0.0117589784869359	1.16749337515497
Sim409	0.68352146114204	0	0.104417806230164	0.183293685381215	0.0122441938387521	0.0165228534078282	0	0	0	0.226667799509459	1.08611733034692
Sim410	0	0	0.0127922276965641	0.353005855307543	0.0928271564689232	0.175444171388087	0.145030938690037	0.220899650448846	0	0.257185461416336	1.03557620648659
Sim411	0.405103433518932	0.148557976096484	0.123507245124436	0.00294104123343571	0.211170682701132	0.104371846125714	0.00434777519986688	0	0	0.299304413434113	0.986961868292389
Sim412	0	0.199573750048639	0	0	0.151229788592701	0.306836265819414	0.342360195539246	0	0	0.189340256067626	1.08531679543945
Sim413	0.832717141606815	0.0100568548839609	0	0	0.117832390419258	0	0.0393936130899663	0	0	0.182061266878817	1.13217478971538
Sim414	0.0583657688335682	0.0545767331546167	0.0906105848855555	0.60701095654837	0	0.0952030384757858	0	0.0942329181021035	0	0.533687451787372	0.873221799677231
Sim415	0	0.0494386506547018	0.0545490013183668	0	0.548848957910443	0.0588727779556109	0	0.288290612160877	0	0.214255050192972	1.1754182354831
Sim416	0.279105519082885	0.278307337597691	0	0	0.327063820484486	0	0.103111849841304	0.0124114729936342	0	-0.0605855520847485	1.16833721006648
Sim417	0.210465490400773	0.124583253091714	0.283342258795324	0	0.234673191619545	0.00732800297681753	0	0.139607803115826	0	0.183878747116381	1.06539843884255
Sim418	0.713751392001575	0.00108673699352542	0.00039662847939925	0.189526094419458	0	0	0.0855649872223481	0.00967416088369422	0	0.0715214270513794	1.16487505397918
Sim419	0	0.431683990782738	0	0.294659263929373	0.0463205791213257	0.149790634350866	0	0.0775455318156976	0	0.395702074763317	0.954708141470541
Sim420	0.0508682728616433	0	0.330196684834851	0	0.458132080974655	0.160802961328851	0	0	0	0.422437899165189	0.928467715836399
Sim421	0.153826529188912	0	0.459467067478234	0.2785630337128	0.0689746878230025	0	0.0391686817970508	0	0	0.396561522531391	0.959932794826106
Sim422	0.9152008923788	0.0714688080331907	0	0.00386032566794105	0	0	0.00582973655621805	0.00364023736385034	0	0.364498533691975	1.05743064555567
Sim423	0	0.515759258739782	0.0764166098624098	0.308443150619039	0.0296232913199064	0.0697576894588634	0	0	0	0.108458527371162	1.17595290923382
Sim424	0	0.230985605230205	0	0.389359519512075	0	0.267316691760967	0	0.112338183496753	0	0.384137512506385	0.963040964592693
Sim425	0.0840484655706793	0.367521422879086	0.000284663834614606	0.128263599892598	0.0639382812068284	0.149662547144305	0	0.206281019471888	0	0.453777072990892	0.901294656574362
Sim426	0.0920419266188055	0.185495377832373	0.301785575116947	0.217186989193622	0.0649252565850095	0.138564874653243	0	0	0	0.232810892085259	1.04645268626385
Sim427	0.0571439266831316	0	0.231950449703896	0.178719013671381	0.332791873987342	0.19939473595425	0	0	0	0.176827849251395	1.06164697248892
Sim428	0	0	0.642334528265431	0	0	0	0.357665471734569	0	0	0.181663387538502	1.11922273958075
Sim429	0	0.0435414827640618	0.212680874298289	0.165863804637928	0	0.134059680606203	0.119599075870597	0.32425508182292	0	0.0997218107868326	1.14497763178436
Sim430	0.0558403316980216	0.149339964951254	0.186327168529656	0	0.366028219127882	0.0243192005407754	0.0777500283779313	0.14039508677448	0	0.272445097271312	1.03032144134358
Sim431	0.233954749624386	0.0870666204968055	0.0156217693394342	0.066253417303635	0.210202983476111	0.25381265468872	0.133087805070908	0	0	0.246455811635701	1.00223213322078
Sim432	0	0	0	0.0573934591400262	0.0048026893373693	0.485055726765794	0.342113005875574	0.110635118881236	0	0.229262186168953	1.14423540846153
Sim433	0	0.363762510246934	0	0	0.278790702586454	0.329447661577732	0	0.027999125588879	0	0.228573773309146	1.04769642668657
Sim434	0.267017397436677	0	0.0621710674855822	0	0.19442129290784	0	0.356805785363562	0.119584456806339	0	0.219046996819865	1.0217435316504
Sim435	0.52298420210522	0.0395536576079275	0.0680200406116852	0.0226552503793813	0.0768355757687112	0.00263521613861502	0.117193243809152	0.150122813579308	0	-0.0271817484741315	1.15579849692231
Sim436	0.238449335838248	0.211491528731965	0	0.133684250814419	0.0738834673313235	0.177755824675179	0.164735592608865	0	0	0.217949457968474	1.02318338496612
Sim437	0.218374484322419	0.065933992137652	0.198838605987683	0.193527332075624	0.27706196975224	0.0462636157243822	0	0	0	0.357677054201002	0.9604140836724
Sim438	0.0168356261460033	0.513126285470333	0	0.0332285280976387	0.265619039301282	0.0388906972930272	0.0670742628678537	0.0652255608238616	0	0.0687132462091097	1.15417406121803
Sim439	0.0394484611075189	0.138948432494591	0	0.516629716602713	0.0094726322235319	0.235791966346849	0	0.0597087912247958	0	0.161920772036522	1.11996753996044
Sim440	0	0	0.0162383492040566	0	0.0656197962991536	0.398191376804842	0.0693545810571277	0.45059589663482	0	0.318672877116609	1.1040853515109
Sim441	0.489602626214101	0.0486618050379019	0.12745818747377	0	0	0.0521482901341276	0.197971416019113	0.0841576751209871	0	0.275724961154489	1.00253854013372
Sim442	0.0634955649658672	0.0149311742299997	0.00271200243675109	0.517884341212049	0.192598145301797	0.0314692480312696	0.127390229810882	0.0495192940113847	0	-0.00452846163969739	1.18553808274303
Sim443	0.0300337641460291	0.147827289928987	0.112524461750416	0.538008546734676	0.0309160867936825	0.12252119495288	0	0.0181686556933292	0	0.266653541525824	1.06900643978997
Sim444	0	0	0.460959495083131	0.387161955939773	0.0435834117901621	0.108295137186934	0	0	0	0.420891006121265	0.959065210453382
Sim445	0.386378393322912	0.223847399177976	0	0.164403627907638	0.173375338974169	0	0.0519952406173051	0	0	0.383842727421345	0.954990203787239
Sim446	0	0.275951529291698	0.0125520272386261	0	0.0589396584644014	0.38337046245561	0	0.269186322549664	0	0.299847732583134	1.04172892087524
Sim447	0.0382500330790491	0.175519010796582	0.0251418848056023	0.287135690144091	0	0.373471599071913	0	0.100481782102763	0	0.209922835296919	1.071410721922
Sim448	0.0231772451811437	0.0304172654898458	0.15364026109731	0.660574289877262	0.0885872697243384	0	0.0436036686301001	0	0	0.330303639373273	1.05523783521778
Sim449	0	0.0973707557445728	0	0.102107949689204	0.0893730649545288	0.383889203537965	0.22362718282894	0.103631843244789	0	0.200504572550158	1.09084190587827
Sim450	0.529376704903696	0.0732976558997006	0.0354854101249478	0.0272960311931579	0.156413081061826	0	0.178131116816671	0	0	0.379401982139725	0.956170300460489
Sim451	0.493464240624721	0	0.166615743681319	0.180229351873761	0	0.0859617591967857	0	0.0737289046234131	0	0.334882942024005	0.982608461922409
Sim452	0.378992630503815	0.019529476363688	0.0462053243235187	0.42522188139198	0.0955395966165073	0.0345110908004903	0	0	0	0.125646296081208	1.11240872948943
Sim453	0.221823561990666	0	0.355418269642836	0	0	0.187773537167611	0.112846316978751	0.122138314220136	0	0.240335757301176	1.0236789712882
Sim454	0.110378324579547	0.216972474306419	0.298812556746792	0.0297903565539125	0.162804327174431	0	0	0.181241960638898	0	0.183616731146137	1.07958983368364
Sim455	0	0.248399819771964	0.355052929414988	0.268925806149501	0.0896710960485865	0.0379503486149603	0	0	0	0.347370183297845	1.00325737239782
Sim456	0.0576798852766619	0	0.332514484308014	0.24553572372832	0	0.176269953137427	0.0141726515586934	0.173827301990883	0	0.20844631898474	1.06111040885149
Sim457	0.211461619151388	0.0243129718215037	0	0.560881643974783	0.167249570781962	0.0360941942703618	0	0	0	-0.0311251174824183	1.21407985608063
Sim458	0.503033105033779	0	0.198636854697052	0.0578185126360339	0	0	0.183441836569005	0.0570696910641305	0	0.164363791253144	1.06719819930564
Sim459	0.16252186066327	0	0.265830723097908	0.0446424931748151	0.114158450072593	0.322872156494786	0.0899743164966278	0	0	0.198795699979554	1.04755010059278
Sim460	0.41981590179399	0.0845768008418652	0	0	0	0	0.341846056439923	0.153761240924221	0	0.192904031720135	1.04467287036554
Sim461	0	0.0266703873418177	0.0368302188898977	0.190782259589908	0	0.614961855568046	0	0.130755278610331	0	0.418175337131063	0.988445698583203
Sim462	0.502153256128635	0.196918634540702	0.00612295971465575	0	0.196366331903032	0.0444166678047557	0	0.0540221499082196	0	0.394539007555226	0.946312676906764
Sim463	0	0	0	0.624770065089607	0	0	0.223258747174068	0.151971187736325	0	0.240737953816835	1.08529474629291
Sim464	0.136779950915176	0.177859711697909	0	0.0625128314891066	0	0.122038173735071	0.346762374987766	0.154046957174972	0	0.218886094664467	1.04228748570784
Sim465	0	0.574540615116344	0.00523314152071184	0	0.0180654478247914	0.231607239895491	0	0.170553555642661	0	0.279715177992738	1.04284828323164
Sim466	0	0.21608732883029	0	0.0192490519680996	0	0.657861837166481	0	0.106801782035129	0	0.195599307145222	1.16044303979501
Sim467	0.148964289900824	0.244340111263195	0.189728923943974	0.20940077763385	0.00868153321707451	0.163929604986034	0	0.0349547590550495	0	0.18200032225832	1.06707154326253
Sim468	0	0.065467679163882	0.225499906707096	0.128633493391194	0.00319867989174037	0.472384291984945	0	0.104815948861142	0	0.0962048125490268	1.16741162308962
Sim469	0.0135265692299387	0.176573769935144	0.154571984253185	0.344529906853835	0.18979960475067	0.120998164977228	0	0	0	0.0843906218877023	1.13536534773752
Sim470	0.034801258102858	0.343514699314865	0	0	0.474907183585488	0	0.14669874875865	7.81102381389721e-05	0	0.315891442365713	1.0021351986228
Sim471	0.120652578697786	0.151172058176065	0.294855829190807	0	0.257552449990331	0.175767083945011	0	0	0	0.319634730025492	0.976035088500615
Sim472	0	0.265711573500133	0.0471052418631958	0	0.144007592333925	0.0820494839935665	0.222257104812628	0.238869003496552	0	0.22414322932652	1.06272357932165
Sim473	0.0127069322673638	0.210421838117558	0	0	0.115203008116978	0.486062795012196	0.0795290005964133	0.0960764258894908	0	0.291456788795543	1.03979768547175
Sim474	0.124546612235551	0	0	0.36433080995198	0.170033028503024	0.0562671507967856	0.0605391991276398	0.22428319938502	0	0.0894833211552498	1.1126539733205
Sim475	0.308293491527592	0.0922991630091993	0.261356046300945	0	0.133128691859927	0.152890829142357	0	0.0520317781599796	0	-0.0100240157682492	1.13158813903523
Sim476	0.170040096750246	0	0.40516218428805	0.08546048682439	0.118366655067618	0.220970577069697	0	0	0	0.335510733892817	0.969582087362687
Sim477	0.394651526419509	0.172023135578392	0.0470388816606074	0.00282798669327752	0.0155381972406117	0.00898750163524814	0	0.358932770772354	0	0.246451550610829	1.0431056698352
Sim478	0	0.21524796130633	0.129862089531008	0.00419964975020152	0.0697737804129666	0.345663690773364	0.23525282822613	0	0	0.23976388573195	1.0607174493331
Sim479	0.0500429233283184	0.50425462132288	0	0.0556682354836003	0.144976625866608	0	0.0586293722637305	0.186428221734863	0	0.348532386807397	0.987305490041645
Sim480	0	0.128914267523334	0.132700995171175	0.304375230411108	0.186978053776109	0.0838036448636222	0.0496295349289833	0.113598273325669	0	0.222983180560337	1.04658879229195
Sim481	0	0.129197538310943	0.270320220987155	0	0.0729033570000189	0.184154366063729	0.142696293356804	0.20072822428135	0	0.19321014068239	1.07937360134954
Sim482	0.053556574215791	0.0333340005128073	0	0.140358879476843	0	0.395000714068141	0.153263732421165	0.224486099305253	0	0.0983869520554874	1.16049799724813
Sim483	0	0	0.470166296150683	0	0.0677041541942815	0.0536996619981661	0.221389238823011	0.187040648833858	0	0.225981800311661	1.06630504407931
Sim484	0	0.204656603780526	0.0450016355659129	0.0900686638659935	0.0604780435468367	0.147347502805044	0.315672707358082	0.136774843077605	0	0.0973932719500241	1.12303700336581
Sim485	0	0	0.233768678097125	0.3354029468902	0	0.36613067423268	0	0.0646977007799947	0	0.203637765065445	1.09587095516838
Sim486	0	0	0.135811474471444	0	0.438042272325853	0.0209508936681997	0.250270712435707	0.154924647098797	0	0.335413121363737	1.00322137661553
Sim487	0.50660050349533	0	0.180817647399793	0	0.284507909403094	0.0280739397017827	0	0	0	0.103799192901848	1.10533414349846
Sim488	0.515416702240743	0.203872523215432	0	0.0762168887939429	0.0160669293558509	0.0932256916134577	0	0.0952012647805728	0	0.276746556287589	1.00780665355862
Sim489	0	0.193161291663965	0	0.237480648688286	0.061825193632221	0.182857291355486	0.120794674903001	0.203880899757042	0	0.0555305204313022	1.1416677275845
Sim490	0	0.00606880063613381	0.124059348203792	0.2523615730794	0	0.31588506643271	0.161478347911997	0.140146863735967	0	0.354485505433421	0.988134915747036
Sim491	0	0.585109235337714	0	0.142634802537175	0	0	0	0.272255962125111	0	0.315777436287757	1.03690299740891
Sim492	0	0	0.301094000138043	0.425271338779529	0	0	0.115860124287964	0.157774536794463	0	0.213146671528464	1.085263072526
Sim493	0.195181054856909	0.188165150257345	0	0	0.262694565842139	0.0772455746814076	0.0148061129948648	0.261907541367335	0	0.299866582133232	1.01079096174152
Sim494	0.484112274142975	0.365302488797429	0	0.124391127987616	0	0	0	0.0261941090719799	0	0.161721619775504	1.09624913875532
Sim495	0	0	0.106666314396327	0.191000520632307	0.168933228219067	0	0.359996893734645	0.173403043017653	0	0.238693171600423	1.03719477662767
Sim496	0.52036008047785	0	0	0.121714849776557	0.141472529884153	0.134643830671766	0	0.0818087091896734	0	0.221511369295802	1.03088524846463
Sim497	0.131073785099616	0.295021767488174	0.122824236794571	0.22521383971747	0.150557327555678	0.0533425402525599	0.0219665030919313	0	0	0.281043253080994	1.01168995829554
Sim498	0	0	0.260054449890511	0	0.00389165726538763	0.296965302624675	0.173697608255926	0.2653909819635	0	0.30288421181929	1.04554089023879
Sim499	0.0453778080713429	0.643547970934529	0	0.0594139170587807	0.0552145804792064	0.000421790596068495	0	0.196023932860073	0	0.103904490759976	1.1707338014267
Sim500	0.210345055878595	0.28802439298298	0	0	0.0936489110020709	0	0.407981640136355	0	0	0.250194968185921	1.01335451030906
