Mixture	B.cell	Dendritic.cell	Eosinophils	Macrophage	Mast.cell	Monocyte	Neutrophil	NK.cell	T.cell	Basophil	P-value	Correlation	RMSE
Sim331	0.138515013868437	0.290038290371096	0.310724196095023	0	0.0855196692196993	0.0995717862795543	0.0288949962511862	0.0467360479150043	0	0	0	0.267909105807063	1.08773477515333
Sim332	0	0.166485031800438	0.163987948692831	0.13858535261334	0	0.231387964881655	0.0345602527253867	0.223798999304185	0	0.0411944499821649	0	0.188658427699839	1.13642728633221
Sim333	0	0	0.143880127910687	0	0.116046398250228	0.120884349051308	0.0954975318592926	0.143237039696168	0.10193425108552	0.278520302146796	0	0.205001761608792	1.14023783871238
Sim334	0.218038619204478	0	0.270613233369629	0	0.175918243846276	0.171558444739367	0	0.163871458840251	0	0	0	0.289582563790561	1.05925725729741
Sim335	0.128002039722746	0	0.123410799745436	0.259315902571	0	0	0	0.163021339102614	0.211043247884437	0.115206670973767	0	0.102753522300955	1.19717881212488
Sim336	0	0.160238523626584	0.0721376809177667	0.0552572476405733	0.110626883209683	0.0216539976305565	0.265009876171973	0.131376528102366	0	0.183699262700498	0	0.391444794469168	1.0140960464234
Sim337	0.0289739789098351	0.374328860065606	0.160191569178206	0	0.190419230784758	0.0351107721469685	0.0935607515465754	0.117414837368051	0	0	0	0.255618427419243	1.09871506130914
Sim338	0	0	0.299365422906331	0	0.0740202922039168	0.292300409223768	0.0116068681842588	0.0220358490457599	0.149189424818251	0.151481733617714	0	0.352163560070331	1.02431258932287
Sim339	0	0	0	0.428522675811775	0.0907763234672248	0.290458095088758	0.0066030358783525	0.048991286902849	0.13464858285104	0	0	0.416502496494547	0.972314174591653
Sim340	0.0684082305837995	0.24910475625627	0.19702409550078	0	0	0	0.195081052157856	0.0823140683514417	0	0.208067797149853	0	0.515756530347462	0.908997822776157
Sim341	0.0768421701496201	0.0852606051805141	0.0917918152487986	0	0.0709644689635897	0	0.344329021314538	0.0495063441000849	0.23439814580303	0.0469074292398241	0	0.371294212753463	1.02772302122686
Sim342	0	0.138042557527541	0.194237224819552	0.104754774417865	0.0651871006456062	0	0.30856538653375	0.0671390806156458	0.00274885731045107	0.119325018129589	0	0.430675392275169	0.982692603120356
Sim343	0	0	0.188462991055072	0	0	0	0.419860471904834	0.0176503264694744	0.187369055055453	0.186657155515167	0	0.337066261702298	1.07434583585878
Sim344	0	0	0.201573338630071	0.697813273857958	0	0	0.00745231633415855	0.0269409193344962	0	0.0662201518433167	0	0.444133315258015	0.965457245252752
Sim345	0	0.354263284698543	0.254697385716172	0	0.103277679238918	0	0.0135857148119774	0	0.140080689618997	0.134095245915393	0	0.259571640104642	1.10016255128038
Sim346	0	0.211028358272362	0.418959022851345	0	0.0465984588381416	0	0.230366343888977	0.0539647437947629	0.00813059537415988	0.0309524769802509	0	0.357470675977579	1.03824095051667
Sim347	0.0349184231476167	0	0.134212769318689	0	0	0.160255264314353	0.228177662925638	0	0.250961995764238	0.191473884529465	0	0.279000563850329	1.09954677471289
Sim348	0.116965883679453	0.0745415444024077	0.381538867391416	0	0	0.106457960387469	0.110835323349529	0	0.209660420789725	0	0	0.307713966112435	1.05788353106985
Sim349	0	0.173970147341637	0.257808370322894	0.32511857913214	0.0727403960701577	0	0	0.146909476417359	0	0.0234530307158114	0	0.370780453294883	1.00540511487599
Sim350	0	0	0.0815971696431074	0.46858383056941	0.101893168921304	0.152188780375958	0.0505118725704571	0.0843962156066928	0.0608289623130702	0	0	0.208564727022015	1.12184765804737
Sim351	0.12597383191378	0	0.138316513144042	0	0.0879376022724526	0.0710916480100267	0.292040370573815	0	0.284379987807215	0.000260046278668522	0	0.408650147678699	0.99003059887974
Sim352	0	0.0332695426631064	0.121516159187683	0.285378256953038	0.0150871068128272	0.467648647867518	0	0	0.0771002865158272	0	0	0.139856617572457	1.1761913097431
Sim353	0	0.0905009810788632	0.276503226276956	0	0.0848586369349198	0	0.000718901840050582	0.156906977094111	0.0812835641437608	0.309227712631339	0	0.27284368877193	1.09289675101611
Sim354	0.394649727142354	0.207167193941594	0	0	0	0	0	0.0659710138177977	0	0.332212065098254	0	0.0949355654726939	1.23449527714193
Sim355	0	0.211934891010466	0.108827353060559	0	0.0767695183494632	0.232432059874767	0.0838498520812095	0.0211950640462215	0.1534591693797	0.111532092197613	0	0.303609529830817	1.06378708730385
Sim356	0	0.426593604814881	0.0348018441647559	0.159851542171011	0.08453977325442	0.0783372463296894	0.0949566486597449	0.0698539796019826	0	0.0510653610035151	0	0.268097031513822	1.10187373952676
Sim357	0.0409167588164001	0.263372473652756	0.136816694407321	0	0.113422169751665	0.0657970239955187	0.0803680257330452	0.170175838946446	0.0983798638858934	0.0307511508109545	0	0.242786890135525	1.10063884509601
Sim358	0	0.072470889674838	0.205708848824021	0	0.0500524378318838	0.263518874428075	0	0	0.137744311366641	0.270504637874541	0	0.40999886290602	0.988412089814683
Sim359	0.0486747384518622	0	0.42093979973192	0.491182853060117	0.0186638385021211	0	0	0	0.0205387702539798	0	0	0.158026002578105	1.17724572560804
Sim360	0.106983566819147	0.190751324995892	0.174977037448231	0	0.159094345865848	0	0.0488121850474915	0.0992826401868933	0	0.220098899636498	0	0.327480019309575	1.05148077372251
Sim361	0	0.152860403534029	0.138787809821724	0.216300268283665	0.0621901384017652	0	0.19543769793487	0.224906484716846	0.00951719730710178	0	0	0.297957886896556	1.06565768582991
Sim362	0	0.051299521005294	0.139700866920301	0.382579850692972	0	0	0.127231986369424	0.0888508587450578	0	0.210336916266952	0	0.282846432616481	1.09719222346119
Sim363	0.0909647425779191	0.069895172232969	0	0.308865470509232	0.215971093153938	0	0.173880937981459	0.0677988996111072	0.0726236839333758	0	0	0.177233366231707	1.15722753496507
Sim364	0	0.116571143639238	0	0.241171615889967	0.073463421618587	0.0433695867207708	0.109784517519153	0.138787771699408	0.276851942912876	0	0	0.259717529381768	1.10309813372101
Sim365	0.1908996514093	0.044632370355992	0.215739386071003	0.264679935274727	0.0529327735781088	0	0.118172544196245	0	0.0763007498167039	0.0366425892979192	0	0.317737965234061	1.05392525828555
Sim366	0.0909192870957004	0	0.170538764248011	0	0	0	0.236093532602297	0.105601708118576	0.118989735687412	0.277856972248003	0	0.120653645814832	1.2163107464969
Sim367	0	0.0909395016325026	0.141804861115888	0	0.293985818077981	0	0.41047189288551	0.0356109733430613	0	0.0271869529450573	0	0.339328603823415	1.06812580548959
Sim368	0.0798584269378638	0.161081498585676	0.00826264467302219	0.195832005232818	0	0	0.341256260237523	0.0764917330038247	0	0.137217431329273	0	0.322679949379129	1.08281601077682
Sim369	0	0.0476425682300597	0.306427217810199	0	0	0	0.155901479492882	0.0658959231617612	0.111786139424767	0.312346671880332	0	0.454499732946677	0.966300650231668
Sim370	0	0.120862090784235	0.192754239188375	0.349685293415921	0.0414724768935483	0.0417122189727924	0.184365196775933	0.0691484839691959	0	0	0	0.212636428669849	1.1318615776313
Sim371	0.189747620403696	0	0.550895119583165	0.135595011356701	0	0	0.00759393221822831	0	0.0378733517454238	0.078294964692786	0	0.293623266254096	1.09229145047183
Sim372	0.0867716666198763	0.213047572366237	0	0.108626807872637	0	0	0	0.145711417743475	0	0.445842535397774	0	0.244336210149716	1.13844440953751
Sim373	0.152303171398675	0.152866808985795	0.172079173228749	0	0	0	0.218709164402931	0.0576309206721952	0.0565392989713408	0.189871462340314	0	0.380481484215648	1.02065311179846
Sim374	0.0326934151382086	0	0.185887611446113	0.253191602691916	0	0	0.220634021537338	0.0943176567513168	0	0.213275692435107	0	0.46150864917338	0.959005466325648
Sim375	0.111455164944536	0.0706662795889539	0.139836246983825	0	0.0116406428885553	0.271407237412043	0.00752565940725189	0.0559784519078545	0.0122019746465875	0.319288342220392	0	0.217522361901498	1.14007351610303
Sim376	0	0	0.280962903991946	0	0	0.236164573723007	0.0346125393611029	0.198326579174138	0	0.249933403749807	0	0.320204238566242	1.05924379070627
Sim377	0	0.0233500792933094	0.475997839182579	0	0.0909941977681423	0.0573998258788547	0.313684482029017	0	0.038573575848097	0	0	0.233573324936212	1.13959619943334
Sim378	0.192962688244054	0	0.28307268891282	0	0.0642803590294225	0	0.199040732032066	0.0519414055432678	0.139100031956618	0.0696020942817523	0	0.283982662800376	1.07699447536445
Sim379	0.00787007839313786	0.149895022132086	0.0177924958060582	0.168575477509487	0	0	0.297599386176438	0.236921132203215	0	0.121346407779578	0	0.328728235618227	1.06578949356748
Sim380	0	0.352372405083027	0.149542413788303	0.132492578574182	0.0646241704690627	0	0.0594537387992044	0.134706213357625	0.0385246917857695	0.0682837881428264	0	0.330966095003526	1.04287643470619
Sim381	0.111025530332237	0.0834820690216027	0.330724967978199	0	0	0	0	0.0897420931975119	0.0476446123102565	0.337380727160193	0	0.325268730689925	1.06331929642112
Sim382	0	0.177295792998595	0.408713751352118	0.0940947154938511	0	0	0.238700530358438	0.0333740077495912	0.047821202047407	0	0	0.435328095452042	0.974035549007175
Sim383	0	0	0.0819432478865064	0.434840658052784	0.0860098458407758	0.184516962274979	0	0	0.0399614987445374	0.172727787200417	0	0.262453227269328	1.10429835389713
Sim384	0	0.041581681123993	0.194051938963614	0.40333633781806	0.0415022500512449	0	0	0.173549138349984	0.000186892954677716	0.145791760738427	0	0.307325782993371	1.05841127551712
Sim385	0.169420047709713	0	0.324209982310279	0.187773001312153	0	0	0	0.0263837445812335	0.187715603719807	0.104497620366814	0	0.269756824738651	1.08245458926848
Sim386	0.154777235957645	0.257388259097507	0.290940256648605	0	0	0	0	0.024680712090645	0	0.272213536205598	0	0.362713533352348	1.0373355765367
Sim387	0.109465747553485	0.220063776081877	0	0.322147337152249	0.227043016793441	0	0.0309760416103736	0	0.0903040808085741	0	0	0.271548915000939	1.09123941929579
Sim388	0.224501402425557	0.143794864278732	0	0.261216980283199	0	0	0.0109639213866482	0.0429650476104213	0.0561624928026072	0.260395291212835	0	0.310379427357748	1.07435062865619
Sim389	0	0.157434334660775	0.142905141889546	0.151539962055859	0.142150340055381	0	0	0.0484936781006308	0	0.357476543237808	0	0.174402140214786	1.17998729598128
Sim390	0.117045835700712	0.0567842904955007	0.108311913964518	0	0	0.000832688969627763	0.350336472754935	0.216304724446795	0	0.150384073667912	0	0.369877835144558	1.03310160085302
Sim391	0.0719549301683702	0	0.0977499051193941	0.490970156136772	0.0188857794923509	0.320439229083113	0	0	0	0	0	0.229374312794234	1.12389231762738
Sim392	0	0.229242025045558	0.14951666618324	0	0.130879457688852	0.209417552828009	0	0.058623685565582	0.0473403325037519	0.174980280185007	0	0.429272641283624	0.966951516529023
Sim393	0	0	0.119536218667914	0.236585166506787	0.154344038968973	0	0.116234162917623	0	0.173402667395955	0.199897745542749	0	0.232596089670288	1.12535193831812
Sim394	0.126645386564004	0	0.0727439831530524	0.167268612741005	0.115673096964588	0.183147467386157	0.260412015325428	0.0535425693519296	0.0205668685138361	0	0	0.168049247717809	1.16526753098323
Sim395	0	0.1628534569801	0.39892642857153	0	0.168481547201626	0.0408060928670221	0.125565133271949	0	0.103367341107772	0	0	0.389911628141868	1.00221672796674
Sim396	0	0.12170273115635	0.126762050524293	0	0.114393978029194	0.187231549760152	0	0.169964884078448	0	0.279944806451562	0	0.450086218464261	0.953277305083629
Sim397	0	0.132647315940964	0.256979038040525	0	0.143174480934991	0.229750592266936	0	0.0531596029467149	0.0849887509690137	0.0993002189008546	0	0.18499985842019	1.13644726433544
Sim398	0	0.229916646848209	0.0771243057183863	0	0	0.0797888618040728	0.502262292947366	0	0.110907892681965	0	0	0.332584805705824	1.07994436282061
Sim399	0	0	0.0629932872164909	0	0.27387689200777	0.0812154257658026	0.413438963385263	0.0758594821036501	0.092615949521023	0	0	0.337109010486947	1.05814520561946
Sim400	0.294432182620554	0.0445444058182432	0.20004161092205	0	0	0	0.342689520917127	0	0	0.118292279722025	0	0.490803471333831	0.939520967708595
Sim401	0.214374020165208	0	0.081458234828103	0	0	0.0900823734695789	0.0027031538079855	0.154249010791302	0.151126507043909	0.306006699893913	0	0.189704602645764	1.14859678792459
Sim402	0.089793472617934	0.0557856239320156	0.166095894430628	0	0	0.109497833140666	0	0.373692601714117	0	0.205134574164639	0	0.235147539955564	1.12405821287197
Sim403	0	0.0560899729498374	0.279298309678892	0.180915364080487	0.0568972107444883	0.00760422705524071	0	0	0.181281833244533	0.237913082246521	0	0.0598182912909305	1.23505864494141
Sim404	0	0.198446691239203	0.376523319340909	0.119118091209198	0.00293507960524402	0	0	0.15484203161521	0	0.148134786990236	0	0.322173812082575	1.05536804624473
Sim405	0.157481137266479	0.0382961541988076	0.161745396052982	0	0	0.114405319264216	0	0.219274608838547	0.0519486057373909	0.256848778641578	0	0.0963455561514852	1.20549801292563
Sim406	0.354283116421555	0	0.063806035702148	0	0.0366531708583805	0.191410753506355	0	0.0512045457449957	0.121382899505044	0.181259478261522	0	0.309144000698656	1.05547455915007
Sim407	0	0	0.00777176750037441	0.354685671605625	0	0.0177722685008057	0.449644046109701	0.170126246283494	0	0	0	0.288311040353806	1.10331781496734
Sim408	0.179952913166932	0	0.00180621836399034	0	0	0	0.0445188488545551	0.0895037272666062	0.11960943795373	0.564608854394186	0	0.306127482117341	1.10610299386921
Sim409	0	0	0.0402878071671956	0.409958733937575	0	0	0.227638138325857	0.0185960111994342	0.0586724879611955	0.244846821408743	0	0.35141728379195	1.06510120963413
Sim410	0.0665443025757289	0.282913533078316	0.361871253416467	0.0134631702617758	0.0982363966215148	0	0	0.0188482081612556	0.0270421847705063	0.131080951114436	0	0.419463022686496	0.983616836415839
Sim411	0	0.0211409121279051	0.247072917457563	0	0	0.006038738951903	0.721770486518868	0.00397694494376094	0	0	0	0.230454726153929	1.1863880832835
Sim412	0.165998389447215	0.0150680010887051	0.164581941107591	0.176754290758079	0	0	0.116060621666619	0.171254003154128	0	0.190282752777662	0	0.27971562936874	1.08627627721188
Sim413	0.429135587049995	0.0708818129192805	0.20463574043483	0	0	0	0.0909562160965843	0	0.204390643499311	0	0	0.191606695133747	1.140862385516
Sim414	0	0	0.0750685220341287	0.330491512092873	0.174973615444369	0.0177212238491181	0.230819814799493	0.0701500521713741	0.100775259608643	0	0	0.17892525732637	1.15387462283444
Sim415	0.282037173378722	0.167476071150717	0.15846009150068	0.139128228763577	0	0	0	0.121693957786725	0.131204477419578	0	0	0.320124421820751	1.04285867390301
Sim416	0	0.244317260272542	0.0991921597756632	0.244484751202936	0	0	0.379319926278258	0.0212765972012983	0	0.0114093052693026	0	0.253973732893209	1.13270851608067
Sim417	0.230216091198662	0.128313342755547	0.166331458807808	0	0.11638472410576	0	0	0.0377681927488604	0.0787193001272603	0.242266890256103	0	0.244133336004438	1.10828815275259
Sim418	0.0484113342737202	0	0.32928469560449	0	0	0.234269072550597	0	0.00734560829380759	0.0892481102639957	0.29144117901339	0	0.355088086408963	1.04068157027748
Sim419	0.0636843542873478	0.173198254621708	0.172772863157333	0.14549288055287	0.230580466548293	0	0.129703411649811	0	0.0845677691826364	0	0	0.299369623791333	1.06804576982807
Sim420	0.0475418639654447	0.155178855801968	0.303977851780081	0.317054223806007	0	0	0	0.162730354833755	0	0.0135168498127444	0	0.129167363812822	1.17542070383302
Sim421	0	0	0.344535746559686	0.25333710699049	0	0.0522808134581006	0.231343038311916	0.10867957600589	0.00982371867391794	0	0	0.43585480656487	0.967727198872638
Sim422	0	0.118647641909899	0.0240474370630444	0.329148260459378	0	0	0.195509806058833	0	0.231454506850223	0.101192347658622	0	0.359979940598276	1.04118078984274
Sim423	0.0160788813847711	0.0789471892932779	0.141493955561287	0.156673204756171	0	0	0.289704505271567	0.0684719473512768	0.118032967813885	0.130597348567764	0	0.395376210687103	1.00902846858199
Sim424	0.0664970043829522	0.0498747802878345	0.250311179945674	0.207814587063553	0	0	0.0834919092882375	0.0133194731103188	0.10946668669252	0.21922437922891	0	0.310710609834619	1.07009134583794
Sim425	0.213665851082888	0.0298257249184158	0.336180815990402	0.000746659972121384	0	0	0	0	0.0999474919995758	0.319633456036598	0	0.288241216348344	1.09199304948923
Sim426	0.051155055482354	0.150146201939706	0.454958950042246	0.0100489888278194	0	0	0.10670546185317	0.0537373978480111	0.0874055974196091	0.0858423465870853	0	0.380137923751758	1.01525022008675
Sim427	0	0	0.264938757469003	0	0.129723976741372	0.509058130494211	0	0	0.0483768032902895	0.0479023320051236	0	0.214135589175506	1.12548753955322
Sim428	0	0.180775545002414	0.139332211175268	0.126243292386357	0.0607770599944182	0.227315209090379	0	0.210075805537122	0	0.0554808768140424	0	0.331031213798299	1.03357288968248
Sim429	0	0	0.203002136276972	0.34048096857109	0.0490364060606357	0	0.276157894287106	0.066294659262899	0.0650279355412971	0	0	0.298256020374781	1.07360143932968
Sim430	0.0904087361281651	0.0475116807318956	0.150419841297592	0.00772031329467473	0.222780987846285	0.00813193538758178	0.430511081325206	0	0.0425154239885997	0	0	0.175409154413142	1.18527617323454
Sim431	0	0	0.0727905919964111	0	0.129849916659734	0.411044438594103	0	0	0.215644408353131	0.170670644396621	0	0.272614674867586	1.0825358416489
Sim432	0	0	0.222148313636439	0	0.0181884749372265	0.394570886401487	0	0.0709360608945651	0.075443638758024	0.218712625372259	0	0.164358709186331	1.16227471046231
Sim433	0.103410443103179	0	0.274214139411243	0.113475901996306	0.134892737277212	0.137546634476956	0	0.207787283625035	0.0286728601100683	0	0	0.455078753962658	0.936766659533009
Sim434	0.072365906227229	0	0.202897638747721	0	0.156017145451368	0.223634643318464	0.27983563595147	0.0644792426403931	0.000769787663355444	0	0	0.333232126855702	1.0460241553173
Sim435	0.0214122152185703	0	0.30626841266693	0	0	0.0690274804039805	0.441391015316922	0.0773586087054202	0.0845422676881772	0	0	0.421033992652902	0.987919820845032
Sim436	0.161611318747324	0	0.178908681521498	0	0.0465258763390512	0	0.485507184675294	0	0.127446938716832	0	0	0.225886844062587	1.14706751710728
Sim437	0.128878030248571	0.109069209937168	0.375359986411665	0	0.00351550726676945	0.0307822489272045	0	0.0444121539586022	0.115385158713436	0.192597704536584	0	0.287936565883833	1.07825327174511
Sim438	0.266663216955223	0	0.215182570911558	0	0.0569660419899499	0.0926750272774919	0.165813423569516	0	0.195619654491092	0.00708006480517068	0	0.286828501269269	1.07086740954027
Sim439	0	0.0958841541825363	0.248218390872809	0	0	0.228103350164196	0.242271862633895	0.0408375704199312	0.0695299288109	0.0751547429157323	0	0.231186726860617	1.12524938376013
Sim440	0.115345608511789	0	0.180264210671818	0	0.0874321690661571	0.114154083089557	0	0	0.276127861654586	0.226676067006093	0	0.227072994264191	1.11561719391999
Sim441	0.0584970789748447	0.0319909630817203	0.108972170820264	0	0	0.102795996675975	0.327177059906391	0.283326578795038	0	0.087240151745767	0	0.248928153965271	1.11838950596096
Sim442	7.30918570289686e-05	0	0.167233500256151	0.0546422556922805	0.0361881002210741	0	0.515936764565646	0.0197585348408202	0.145179244227904	0.0609885083390948	0	0.45118650332932	0.977519615351295
Sim443	0	0.19222233832163	0	0	0.102192608193979	0	0.367581572760582	0.116365404114978	0.0505895708459394	0.171048505762892	0	0.226261608393802	1.15382206172677
Sim444	0	0.203202769671249	0.217947586459729	0	0	0	0.515015214213451	0.0469558107462675	0.0168786189093036	0	0	0.285557332790305	1.11112288717111
Sim445	0.322001900420266	0.0752501262074656	0.0967737336226784	0	0.22148975615904	0	0	0	0.00897411711930539	0.275510366471245	0	0.394654428009937	1.01103542625445
Sim446	0.154411269227323	0	0.216198008911445	0	0.0587152970034891	0.216853592329611	0	0	0.147733483264256	0.206088349263875	0	0.239326854470248	1.10652583640717
Sim447	0.04350849807268	0.0355076010530765	0.155948502187472	0	0.187837893787241	0.0156840698118238	0.184776479778905	0.0765459252000803	0.0819340292070291	0.218257000901691	0	0.303318370192484	1.0763013103559
Sim448	0	0	0.171862260684591	0	0	0	0	0.25873042004605	0.0545525914996606	0.514854727769698	0	0.300935962728588	1.10059171601082
Sim449	0	0.15496596306296	0.181961826066624	0	0.00993505577634596	0.0997129945975169	0.498629364300963	0.02935076568903	0	0.0254440305065607	0	0.42337770604586	1.00221152657689
Sim450	0.290825665671301	0	0	0.0609251455480255	0.295175310510945	0.210820445020051	0.0552618291398805	0.086991604109798	0	0	0	0.274385438411336	1.08551740503554
Sim451	0	0.0223254091739661	0.352231766289011	0.153587811992113	0	0	0.0805898879622693	0.0687101916556703	0.169255282366316	0.153299650560654	0	0.484704070742265	0.925059345936449
Sim452	0	0	0	0.0510553054745539	0.218770058254474	0.217541777673285	0	0.141849541752326	0.284790791899064	0.0859925249462966	0	0.337644480989368	1.0370168792081
Sim453	0.20549597533787	0.00933806163672796	0	0	0.0279299926144818	0.21871230368209	0	0.21584711009676	0.0442690462829621	0.278407510349108	0	0.105647136058996	1.20411661135399
Sim454	0	0	0.17546097693908	0.153335727371797	0.270219577242126	0.0734834153139492	0.148285645774389	0	0.179214657358659	0	0	0.262652650378736	1.09146970395395
Sim455	0.214108373556098	0	0.252145075577558	0.295879413051771	0	0	0.237867137814573	0	0	0	0	0.313323658969177	1.0722973313593
Sim456	0.359129543440594	0	0.0559864957752033	0	0.021552024923531	0.184895480632973	0	0.0729758460796392	0.167235820335281	0.138224788812778	0	0.377112401142237	1.00276793204863
Sim457	0.105849376961446	0.0505635000520582	0.317137907633561	0	0	0	0	0.193623153336012	0	0.332826062016923	0	0.330902304232163	1.05777819912677
Sim458	0.0313840932171575	0.178387576495891	0.247133454347262	0	0.0320019833078057	0	0.331745157814327	0	0.175416626071901	0.00393110874565689	0	0.247720790550242	1.11734961176257
Sim459	0.0202718363900334	0	0.214492871460891	0.18086940344567	0	0	0.166994648775552	0.0358695659264576	0.134747559650049	0.246754114351347	0	0.143135907194833	1.19734163545625
Sim460	0	0	0.168110901475001	0	0.0382349382937946	0	0.0553876120400179	0	0.157904968027534	0.580361580163652	0	0.324648512361548	1.10031194408539
Sim461	0.593570227601629	0	0.0611310016627397	0	0.0471911695379297	0	0.0239438757786285	0.081105508101959	0	0.193058217317114	0	0.0967783749412955	1.21589874020572
Sim462	0.117285872401043	0.0400097744236124	0.16004871024497	0	0.0188955582396729	0.138030283097391	0.377630904825849	0.0044870983535927	0.0843573956120768	0.0592544028017929	0	0.227046503106723	1.14112635877554
Sim463	0	0.0322158974036603	0	0.542817071691361	0.0147613760715893	0	0.279142582933872	0.11166808283418	0.0193949890653374	0	0	0.387444848807393	1.01690079678745
Sim464	0	0.123882774962549	0.318993256774766	0	0.0216427112621227	0	0.0883574172537803	0.182601811222652	0	0.26452202852413	0	0.446127201695373	0.96657240832074
Sim465	0.169733935270477	0	0.142875094284477	0	0.0143652280664274	0.0417229643735712	0.115387323869263	0.181773670300559	0	0.334141783835226	0	0.290201137517433	1.09047338262217
Sim466	0	0	0.118062129475536	0	0.0566199036019529	0.225217783068078	0.0446289317539958	0.183353217354966	0.243844072511816	0.128273962233655	0	0.113408349628763	1.19144209023726
Sim467	0	0.131583926532552	0.123523304167873	0	0	0.326433382200476	0.093716721162419	0.0859012097493406	0.0142671497999576	0.224574306387382	0	0.460743206055364	0.950583092325372
Sim468	0.504273230300396	0.106286419437244	0.0830811729446942	0	0	0	0	0.0078786960285949	0.035783501473384	0.262696979815686	0	0.103611114945323	1.22086000037797
Sim469	0.215326936200525	0.168922254976919	0.400279171629466	0	0	0	0.0439524941566831	0.0388582812635777	0.0890256401576732	0.0436352216151555	0	0.218665278846854	1.12353294728193
Sim470	0	0.178051855743968	0.300313773404115	0.042583287729042	0.0587431829691835	0.0432298598895976	0.297091058480451	0.0043702352724259	0.0756167465112168	0	0	0.422927100854507	0.98220181071736
Sim471	0.143152152866347	0.175170789721719	0.159775244790561	0	0.0677782375570036	0.0502348568118989	0.191745479984046	0	0.212143238268426	0	0	0.426520937696505	0.970712259143575
Sim472	0	0	0.258155549739401	0.22111005149902	0	0	0.426109439094225	0.0946249596673539	0	0	0	0.319653790971031	1.07260587848133
Sim473	0.407043926846298	0	0.151958568163572	0	0.0945301441415435	0.0672057575251022	0	0.0646778099975659	0.12097290566489	0.0936108876610277	0	0.375644853860193	0.999620962008714
Sim474	0	0	0.251381155568992	0	0.112865314218694	0	0.492570007492062	0.143183522720253	0	0	0	0.411391171983615	0.998357842764704
Sim475	0.323257239090849	0	0.13638113603052	0	0	0	0.32100192937664	0.151793306745253	0	0.0675663887567376	0	0.148199020932439	1.18577337077485
Sim476	0.0975503639907871	0.0869604357228828	0	0	0.168428352886549	0.201724534551908	0.0649819398662937	0.254862969063225	0.125491403918354	0	0	0.274434824759052	1.08205107467172
Sim477	0.140895781522579	0	0.117782315293863	0.12438711008482	0.10282253720289	0	0	0.330762154324126	0	0.183350101571722	0	0.336326011865869	1.04151937365367
Sim478	0	0.281128130919106	0.337068903804312	0	0	0	0.295398183602206	0	0.0539408268524562	0.0324639548219194	0	0.354704016751597	1.04637190627216
Sim479	0.102064936653311	0.0925209433624104	0.0439329215042797	0.403845638828409	0	0	0.153988493684275	0.0493972277629608	0.108067130832536	0.0461827073718178	0	0.324474091238118	1.0563085633951
Sim480	0	0.20746132038442	0.32520421510384	0	0.00486628221635015	0	0.242381664124354	0	0.0413957559188156	0.178690762252221	0	0.437074796254175	0.985734615257422
Sim481	0	0.264818082799502	0	0.582661741200629	0.0405862364997125	0	0	0.0361007459263464	0	0.0758331935738103	0	0.17176307471299	1.17149921003443
Sim482	0	0.100195582743693	0.196107966625103	0.0207388989760866	0.0808427610666506	0.141616718122064	0.178513919011742	0.134043599450564	0.0717568063477921	0.0761837476563057	0	0.263844477204939	1.08810362694685
Sim483	0	0.0667566751124689	0.248670617135932	0.218052388142251	0.0750814384521038	0.18843717565807	0	0.203001705499173	0	0	0	0.2967477211882	1.05491616898778
Sim484	0	0.0840461741167745	0.0130048592727966	0.0891699099948026	0.0978868496672192	0.239302858601622	0.0292600575819329	0.0205873302967542	0.254883630046793	0.171858330421305	0	0.0192955986098429	1.25753928537625
Sim485	0	0.0536406816142839	0	0.763570513565988	0	0	4.98918316984206e-05	0	0.0609405961164635	0.121798316871567	0	0.209069451620392	1.15485622887619
Sim486	0.205920046074222	0	0.164055920369703	0	0.154890282744316	0.277574174137064	0.0162750710783066	0.111922482973511	0.0693620226228781	0	0	0.281543151233834	1.06105735608612
Sim487	0.181114001027029	0.0213633431610849	0.29124419298756	0	0.109607091049722	0.0837630261416401	0.228520989644278	0.0584485746043543	0.025938781384331	0	0	0.0382838487952489	1.24233693182959
Sim488	0	0	0.374174522716951	0.00790083724787765	0.0876787031541118	0.0174795124965954	0.378604734037702	0.134161690346762	0	0	0	0.297065900067528	1.08215386054083
Sim489	0.184790015990959	0.0828392677860955	0	0	0	0	0.348285941098755	0	0.141902299591266	0.242182475532925	0	0.345223885155655	1.07600819350247
Sim490	0	0.0766392595903766	0.583657599990534	0.0606513881861189	0.0719388410969348	0.0885476946090813	0	0.0478434948898691	0.0707217216370849	0	0	0.115302114910621	1.20251525708328
Sim491	0.290624181479119	0	0.180881914488258	0	0	0.247685705418073	0.160569274581949	0.120238924032601	0	0	0	0.0639190717262148	1.21922161076312
Sim492	0.043385448977729	0	0.0582640455389351	0.0165790162777637	0	0	0.346126240778274	0.235116382341124	0	0.300528866086174	0	0.638536395260114	0.801084043414401
Sim493	0.0339669878461867	0.130223646240245	0.207448300790739	0	0.0670518875781704	0.129976496460745	0	0.0244108723994637	0.091469305538929	0.315452503145521	0	0.231574186014854	1.12629583935402
Sim494	0.276569733388668	0.271489504610702	0.00684057223306526	0	0.0441619145047864	0	0	0.155801573682015	0	0.245136701580763	0	0.542849592225409	0.876998236511481
Sim495	0.0172508289038204	0	0.143000825909513	0	0.0739217965232446	0.303546063132885	0.16077939315709	0	0.124291116552112	0.177209975821336	0	0.383313522988556	1.01206892404309
